numCinema,annee,nbEntrees
297871,2020,15081
298831,2020,71758
298834,2020,184953
299572,2020,24630
302933,2020,7583
305014,2020,44080
305041,2020,106874
305632,2020,15805
309331,2020,1300
310106,2020,1585
310180,2020,77290
310542,2020,4372
314451,2020,2949
315312,2020,12090
317442,2020,8415
319161,2020,11417
320311,2020,38835
324731,2020,3985
326263,2020,2871
326550,2020,26986
326741,2020,1469
327092,2020,1153
327945,2020,440235
327961,2020,16930
328244,2020,72766
333683,2020,5168
333751,2020,9647
334606,2020,23863
335054,2020,54285
335303,2020,5028
338902,2020,8257
343321,2020,3979
345421,2020,7060
346502,2020,79635
346622,2020,7734
347831,2020,1676
348296,2020,69360
348314,2020,1062
350414,2020,118198
350542,2020,3523
351052,2020,44865
352610,2020,213204
357751,2020,7510
358561,2020,3699
364961,2020,73
367052,2020,7997
367453,2020,790
368801,2020,66002
370073,2020,9424
370483,2020,10959
371131,2020,7804
374903,2020,2686
376802,2020,2162
377083,2020,45708
377441,2020,4005
381260,2020,6168
382552,2020,57074
385421,2020,1533
385491,2020,9565
386864,2020,891
386961,2020,2461
387092,2020,1923
387191,2020,5014
387661,2020,3907
390271,2020,1626
390680,2020,1564
390793,2020,133392
390821,2020,1585
391951,2020,2173
392671,2020,5915
393293,2020,11209
394201,2020,7525
395463,2020,2484
395484,2020,10928
396771,2020,764
396961,2020,1083
399686,2020,25492
399689,2020,59169
399721,2020,4535
403400,2020,3825
405772,2020,25327
407871,2020,111866
408323,2020,59829
409142,2020,1391
409903,2020,8740
411244,2020,1627
412532,2020,1534
414162,2020,12436
418633,2020,2378
418992,2020,4921
419082,2020,20727
420443,2020,8473
421441,2020,2760
421911,2020,14275
421923,2020,4224
422871,2020,9939
423383,2020,9444
423561,2020,7306
423865,2020,7136
424194,2020,77117
424465,2020,8132
426533,2020,1497
427442,2020,1128
427703,2020,6793
429814,2020,11230
430222,2020,75747
430771,2020,10606
431351,2020,10548
431771,2020,250906
433570,2020,167522
434402,2020,7994
436453,2020,161346
437012,2020,19250
437401,2020,20944
437630,2020,760
438001,2020,7708
439271,2020,3663
439721,2020,6887
439901,2020,4775
439941,2020,45349
441861,2020,45525
444091,2020,2665
446494,2020,41269
446901,2020,5623
450171,2020,9234
452571,2020,105861
454671,2020,16663
455071,2020,3330
457562,2020,3774
457861,2020,3643
460135,2020,864
462321,2020,63759
463643,2020,35767
464706,2020,75774
468741,2020,6095
576000,2020,251318
700000,2020,225678
702550,2020,6048
703700,2020,1127
704450,2020,559
720450,2020,110177
720600,2020,62203
720750,2020,118263
720850,2020,155195
721000,2020,235231
721450,2020,118026
722040,2020,82055
722200,2020,1732
722241,2020,139874
723960,2020,55690
724760,2020,2513
724800,2020,24575
12,2020,81917
54,2020,80996
311,2020,148381
612,2020,50265
741,2020,33324
814,2020,17790
1031,2020,19663
2982,2020,78870
4731,2020,172475
6212,2020,131257
6611,2020,496865
7491,2020,197201
8361,2020,20163
8425,2020,55838
8513,2020,47300
8621,2020,55439
9802,2020,2392
9920,2020,187681
10192,2020,79017
10552,2020,514
12612,2020,3172
13161,2020,3943
13513,2020,16629
13622,2020,9408
13683,2020,2939
13685,2020,1111
14033,2020,12635
14222,2020,2182
15792,2020,2364
16573,2020,6821
17545,2020,105557
18291,2020,26206
18861,2020,137014
18866,2020,216384
20311,2020,1414
21532,2020,15976
22636,2020,68669
23392,2020,4721
23513,2020,9149
24246,2020,54143
26132,2020,4171
27834,2020,3394
28462,2020,191441
31236,2020,67758
31331,2020,156
33791,2020,84672
35861,2020,5162
36122,2020,20843
36282,2020,10305
40293,2020,5510
41134,2020,16324
42717,2020,57794
44502,2020,7866
45471,2020,19280
47950,2020,12693
48241,2020,2860
52174,2020,72087
52619,2020,2784
53461,2020,7492
57221,2020,10649
57821,2020,12701
58143,2020,16387
59211,2020,3066
62121,2020,4130
66714,2020,1709
66835,2020,22897
67021,2020,988
68025,2020,17338
68114,2020,1974
69231,2020,4776
71901,2020,1226
73098,2020,311
74662,2020,9636
76821,2020,19650
78542,2020,13889
81101,2020,22063
81451,2020,68548
82604,2020,7145
83601,2020,2745
84441,2020,2347
84712,2020,39955
85851,2020,1073
87772,2020,10248
89481,2020,3238
90345,2020,811
90763,2020,2912
90932,2020,3092
91033,2020,386
92302,2020,3682
93261,2020,14147
94711,2020,2648
95413,2020,44928
95562,2020,87633
95732,2020,4247
97431,2020,45798
103985,2020,23717
104391,2020,5337
104824,2020,11613
106262,2020,24968
106291,2020,4537
108298,2020,1868
108774,2020,22477
109836,2020,110875
110351,2020,233168
111621,2020,12354
112825,2020,9736
114564,2020,21897
114621,2020,40613
114664,2020,11576
115562,2020,3747
117742,2020,12346
118495,2020,53413
119181,2020,6230
120241,2020,4485
120434,2020,2036
121792,2020,3200
122525,2020,6077
125513,2020,5432
127821,2020,8986
128421,2020,27486
129441,2020,9788
130653,2020,3070
133212,2020,109103
133381,2020,2010
136753,2020,13738
136912,2020,3400
138462,2020,4213
139232,2020,10795
140713,2020,5062
141031,2020,1549
142522,2020,5644
144981,2020,207604
146371,2020,33659
146393,2020,37998
146931,2020,2055
147084,2020,4753
147521,2020,3334
148024,2020,7182
148811,2020,10179
153083,2020,8288
155414,2020,10929
157231,2020,41606
159364,2020,17705
162212,2020,9645
162213,2020,3800
164022,2020,7453
164831,2020,13776
167035,2020,1384
168942,2020,14304
171242,2020,22714
172682,2020,4792
172743,2020,9448
173332,2020,4333
173432,2020,3488
179852,2020,11081
181262,2020,8915
181553,2020,132
183301,2020,233378
184852,2020,6716
185023,2020,48007
185044,2020,44081
187022,2020,52451
187201,2020,4605
187365,2020,5004
187515,2020,31160
188341,2020,4234
188762,2020,2153
189830,2020,2107
190194,2020,9551
192631,2020,3029
193591,2020,5817
195021,2020,19500
196901,2020,21315
199831,2020,50589
200332,2020,10203
202551,2020,32788
204534,2020,5779
207170,2020,1949
213491,2020,7687
215092,2020,2429
215621,2020,1260
215634,2020,54319
216451,2020,1738
216843,2020,32910
220603,2020,2274
222030,2020,4787
222481,2020,2919
225081,2020,3105
226883,2020,7571
229262,2020,11150
229833,2020,16017
231270,2020,529869
232454,2020,59732
234801,2020,29096
236594,2020,34886
238013,2020,8456
238421,2020,3967
238494,2020,12910
239412,2020,4170
241923,2020,7434
244492,2020,49816
245883,2020,2490
246501,2020,20044
246763,2020,7149
248151,2020,9386
249441,2020,88909
249471,2020,66259
249563,2020,23111
249831,2020,248991
253763,2020,30656
254005,2020,11583
256211,2020,18185
260731,2020,66974
263563,2020,4224
264123,2020,2507
264591,2020,12322
267832,2020,6264
268733,2020,164635
268813,2020,14818
269635,2020,70054
269843,2020,10612
273631,2020,6840
274603,2020,4384
275201,2020,143374
275771,2020,1354
276086,2020,136278
276361,2020,2246
278432,2020,12145
278721,2020,12740
279663,2020,80956
280653,2020,63309
282583,2020,14071
283412,2020,4644
284113,2020,53317
284155,2020,20
284207,2020,181614
284613,2020,109024
284631,2020,124755
287472,2020,8063
288024,2020,8289
291731,2020,4583
293121,2020,6635
293392,2020,10827
293801,2020,2056
299281,2020,6372
299511,2020,2581
300801,2020,17956
303475,2020,15576
306414,2020,17727
306521,2020,409833
306601,2020,5556
307135,2020,113212
307361,2020,4097
307943,2020,13496
309891,2020,3239
312973,2020,3113
313151,2020,685
314471,2020,12335
314601,2020,5817
315251,2020,4816
317291,2020,43459
318801,2020,17415
319022,2020,4114
320411,2020,6753
320771,2020,8331
320873,2020,118689
321121,2020,3828
322721,2020,5346
322952,2020,20826
323493,2020,8240
328621,2020,2726
329792,2020,13416
330021,2020,34438
330052,2020,12138
335108,2020,277220
336191,2020,5910
338342,2020,6523
339810,2020,2173
339852,2020,30561
340411,2020,5013
341321,2020,5353
342071,2020,19955
342900,2020,12984
343750,2020,341565
344352,2020,55234
344590,2020,246666
349322,2020,3894
349492,2020,15361
349524,2020,110194
351333,2020,4324
352923,2020,46798
354301,2020,5051
357672,2020,12388
360572,2020,4578
362074,2020,8260
362773,2020,15853
363480,2020,12783
364205,2020,53113
368403,2020,5833
368614,2020,4446
369781,2020,78712
373599,2020,779
374021,2020,12113
374582,2020,7848
375012,2020,1935
375325,2020,5453
377892,2020,2927
378061,2020,1947
382412,2020,20905
383261,2020,18962
384532,2020,70569
385371,2020,1065
386192,2020,8880
386792,2020,4082
390024,2020,57906
390184,2020,6343
392710,2020,5998
397231,2020,4072
400305,2020,14040
401371,2020,2430
402242,2020,1501
402493,2020,5469
404603,2020,23639
405462,2020,36816
405831,2020,8335
408122,2020,2790
408441,2020,27621
408682,2020,11593
408744,2020,2630
411461,2020,32964
415471,2020,182234
417332,2020,2753
418121,2020,6437
419912,2020,7305
421242,2020,111287
422432,2020,13772
423061,2020,10444
423501,2020,1175
424781,2020,3327
426761,2020,1629
427312,2020,1540
428103,2020,6856
428483,2020,2089
428711,2020,7130
428942,2020,11181
428961,2020,2979
429951,2020,40238
430261,2020,8730
430446,2020,373778
430886,2020,30866
430923,2020,2799
431023,2020,8849
431604,2020,7818
433972,2020,28336
436962,2020,4999
438622,2020,3301
439061,2020,3628
439503,2020,7354
439942,2020,12612
440286,2020,7213
441172,2020,4565
442002,2020,7824
442370,2020,87938
444143,2020,4279
445201,2020,3549
446204,2020,5690
446302,2020,542
447622,2020,65265
450575,2020,4560
454032,2020,6344
454712,2020,2640
455770,2020,4026
456362,2020,5230
456762,2020,8832
457983,2020,1189
458401,2020,25873
460784,2020,23115
461663,2020,8740
462953,2020,18523
463723,2020,7836
463931,2020,25986
464692,2020,13097
465920,2020,2222
710250,2020,4953
718750,2020,161686
719400,2020,2607
720000,2020,1639
720250,2020,91998
721500,2020,129606
721900,2020,107206
722080,2020,727
722240,2020,935
722720,2020,5310
723800,2020,116053
723840,2020,1149
724280,2020,1632
724840,2020,52
35,2020,45293
481,2020,283901
531,2020,129665
801,2020,27111
1392,2020,12905
2251,2020,42641
5691,2020,144054
5841,2020,78853
5852,2020,40402
6531,2020,84853
7394,2020,174210
8161,2020,14844
8391,2020,17171
8661,2020,30666
9803,2020,51795
9950,2020,82424
12833,2020,1081
13151,2020,3266
13454,2020,12670
14533,2020,86008
15374,2020,12147
15741,2020,4563
16081,2020,30283
16803,2020,13505
17803,2020,49471
17961,2020,6042
19242,2020,3510
19901,2020,180146
22051,2020,20015
22231,2020,177988
23131,2020,4161
23241,2020,18007
23541,2020,2763
25179,2020,422
26662,2020,60803
27573,2020,3600
29062,2020,6700
29123,2020,68204
30761,2020,7575
32092,2020,6036
32363,2020,25713
32651,2020,98103
32941,2020,15294
33621,2020,1761
35272,2020,1981
36352,2020,6202
39174,2020,4576
40708,2020,215259
41781,2020,6123
42201,2020,5863
42621,2020,23595
44131,2020,7939
45602,2020,20095
46613,2020,14733
47476,2020,153048
52141,2020,35703
52162,2020,11900
54692,2020,9537
54931,2020,7324
57451,2020,2030
59351,2020,2758
59604,2020,8031
62804,2020,263278
64352,2020,2531
66761,2020,65267
66923,2020,180567
67304,2020,4961
67711,2020,4351
67904,2020,2329
67981,2020,10416
68423,2020,143231
68517,2020,19588
72985,2020,61752
74339,2020,22560
74471,2020,3281
75703,2020,22953
80981,2020,16938
82741,2020,884
82752,2020,4470
84382,2020,1288
84745,2020,5787
84830,2020,4861
84831,2020,5410
84981,2020,1353
85981,2020,1074
86173,2020,2135
87646,2020,3574
89644,2020,15630
90312,2020,30331
90313,2020,5490
94745,2020,25994
94802,2020,11256
94922,2020,5611
95041,2020,144
96533,2020,2270
96950,2020,509
99051,2020,8224
104032,2020,8052
104863,2020,14347
104933,2020,1536
105092,2020,2272
105404,2020,53041
106031,2020,10377
108592,2020,2474
110372,2020,16327
111071,2020,2605
111583,2020,17622
112095,2020,118531
112811,2020,18977
113271,2020,984
114211,2020,1560
114523,2020,8202
114717,2020,20285
115334,2020,22470
115511,2020,4772
115521,2020,5021
115565,2020,3848
116021,2020,5542
117025,2020,849
118073,2020,5822
119054,2020,6787
120293,2020,17699
120963,2020,5226
123914,2020,18446
125291,2020,2640
127103,2020,22130
128541,2020,32547
128605,2020,15016
130633,2020,8738
133681,2020,13029
136672,2020,32240
138741,2020,45896
139022,2020,4769
141410,2020,187620
141631,2020,9470
141657,2020,122994
141712,2020,75
142171,2020,14009
143720,2020,164916
143772,2020,4402
144262,2020,2838
145241,2020,144151
147471,2020,2312
149362,2020,2443
149631,2020,12547
152732,2020,2757
158201,2020,3197
158783,2020,7214
160742,2020,15693
160923,2020,26669
163150,2020,64407
164003,2020,26325
164112,2020,13901
164731,2020,1161
168071,2020,1376
169572,2020,2515
171650,2020,13271
171881,2020,1741
172744,2020,8396
173083,2020,4384
174961,2020,10555
175404,2020,1506
175513,2020,18490
177112,2020,6259
177663,2020,2080
180261,2020,2790
181351,2020,6722
184213,2020,15359
185002,2020,27513
187793,2020,3980
188251,2020,8258
188591,2020,37166
189661,2020,2751
191591,2020,5246
192961,2020,16142
194541,2020,6244
195211,2020,23090
195741,2020,46808
199121,2020,3326
199152,2020,1012
199153,2020,4271
200262,2020,1214
201482,2020,2086
201661,2020,13398
203311,2020,8020
203910,2020,136963
204111,2020,1865
205213,2020,363
209682,2020,2983
213122,2020,1376
213233,2020,2232
215502,2020,6224
216171,2020,66130
216851,2020,396
220074,2020,119383
220334,2020,8738
220681,2020,11144
222821,2020,5735
222841,2020,5597
224413,2020,150326
226040,2020,522268
226125,2020,171976
228305,2020,16434
228311,2020,94374
228370,2020,157645
228531,2020,3381
230475,2020,12849
233062,2020,5801
233802,2020,7078
234273,2020,1227
234296,2020,8258
234297,2020,401
236511,2020,23460
237554,2020,11049
238164,2020,118778
238351,2020,51171
238461,2020,138517
242003,2020,17881
244481,2020,8557
247565,2020,10073
248192,2020,24636
249581,2020,39790
252342,2020,2200
252701,2020,1706
252712,2020,9987
252742,2020,6602
255991,2020,14922
258812,2020,9312
261032,2020,1873
261351,2020,2149
261603,2020,15475
261623,2020,7008
263261,2020,8187
266752,2020,4472
266962,2020,18436
268972,2020,8852
271055,2020,11479
274201,2020,43446
276554,2020,8844
279184,2020,5045
280894,2020,6535
283051,2020,12893
284502,2020,9297
287452,2020,32036
292201,2020,3023
292377,2020,47265
292782,2020,7997
293531,2020,1907
294891,2020,9307
295122,2020,2760
296615,2020,4940
298964,2020,7287
299451,2020,6429
299685,2020,13303
302312,2020,11133
302596,2020,2245
303445,2020,2420
305402,2020,19221
306243,2020,9252
307543,2020,179733
310485,2020,1400
310645,2020,4077
310925,2020,12489
312221,2020,5146
312443,2020,14912
313842,2020,5522
313912,2020,5051
314931,2020,1777
317345,2020,35670
317911,2020,4845
318483,2020,3635
318782,2020,23782
319302,2020,38470
319582,2020,2245
320783,2020,6489
320971,2020,785
321132,2020,24953
321343,2020,7397
321854,2020,3454
323884,2020,6302
326085,2020,19844
329531,2020,214068
330574,2020,3039
331401,2020,13223
333304,2020,81350
333901,2020,100755
335055,2020,41627
335473,2020,1370
336732,2020,4048
337353,2020,5217
338145,2020,35411
338212,2020,3730
338332,2020,25641
339013,2020,102199
339254,2020,8316
339664,2020,79057
339871,2020,57004
340043,2020,2557
340874,2020,87955
341752,2020,50350
341771,2020,11861
342020,2020,7004
342112,2020,20923
343951,2020,3952
344532,2020,77707
344571,2020,57371
347175,2020,40489
347732,2020,25927
351034,2020,8971
351621,2020,15409
353201,2020,52980
354782,2020,98079
355933,2020,50405
356431,2020,7625
359082,2020,6929
362693,2020,2378
364503,2020,40282
364632,2020,243
364991,2020,5144
368764,2020,55806
370411,2020,46842
372923,2020,57744
376842,2020,6040
378233,2020,9525
379671,2020,15346
381912,2020,30585
382760,2020,23622
383589,2020,53783
384792,2020,3543
385392,2020,3959
385941,2020,2535
387501,2020,12627
390452,2020,25199
391451,2020,3462
392882,2020,4792
396242,2020,723
396275,2020,106075
398525,2020,3449
398526,2020,7757
398574,2020,106064
398731,2020,14448
399893,2020,2106
402243,2020,3316
402431,2020,3832
403281,2020,10536
404612,2020,33881
405509,2020,11937
406352,2020,3618
407321,2020,2042
409303,2020,95
411333,2020,1943
412251,2020,8373
413111,2020,14546
414352,2020,8949
416921,2020,2626
425503,2020,428429
425783,2020,6341
426301,2020,147341
426831,2020,4908
426921,2020,15146
429621,2020,265
430404,2020,1427
430620,2020,30117
431352,2020,72421
431551,2020,10256
432661,2020,12015
432832,2020,9267
435331,2020,897
437561,2020,6776
437562,2020,21518
437674,2020,7643
438291,2020,10189
439583,2020,4905
441352,2020,9278
441383,2020,2390
441876,2020,159486
443601,2020,13791
444144,2020,329118
446171,2020,9383
446804,2020,25445
449542,2020,13621
450742,2020,1305
451594,2020,1542
451631,2020,3579
453462,2020,7763
455951,2020,7701
456251,2020,20508
456305,2020,5506
456402,2020,6821
457411,2020,215265
457563,2020,23971
457576,2020,268911
459221,2020,9141
460033,2020,5775
462304,2020,781
462644,2020,1962
463372,2020,2971
464001,2020,8316
465872,2020,9112
469181,2020,852
469602,2020,70807
701401,2020,1104
707300,2020,59258
707900,2020,94376
718200,2020,163851
718210,2020,35007
720150,2020,111890
720200,2020,94247
720300,2020,280683
720350,2020,79044
720400,2020,287776
721602,2020,24466
721850,2020,58759
722120,2020,52451
723120,2020,36602
723200,2020,1509
723680,2020,108998
724000,2020,92990
724080,2020,14964
724320,2020,184465
724440,2020,57182
