numCinema,nationalite,PdM
19983,EUR,9.249737057
20203,EUR,8.030082484
20672,EUR,5.996640331
20931,EUR,6.110335196
22634,EUR,10.57238282
23301,EUR,8.845437616
23323,EUR,6.220839813
23561,EUR,11.93035867
23933,EUR,4.896238651
23951,EUR,11.20321527
26180,EUR,6.323220186
26402,EUR,6.462731581
29563,EUR,7.843731072
30482,EUR,30.53720195
32771,EUR,10.69562188
33122,EUR,3.163596966
33772,EUR,6.534975928
33912,EUR,8.51807067
34482,EUR,5.785123967
35872,EUR,12.22778646
35953,EUR,13.54860186
36013,EUR,3.90070922
36071,EUR,6.846846847
37350,EUR,16.10716058
38501,EUR,19.21905171
39131,EUR,11.57894737
39442,EUR,5.969906906
39474,EUR,1.085113598
39662,EUR,6.072440804
41142,EUR,12.60820911
42841,EUR,8.230842006
44005,EUR,11.69386169
44042,EUR,5.833834737
44239,EUR,4.563106796
45132,EUR,11.42207451
48503,EUR,9.012624363
50151,EUR,8.051055819
51261,EUR,8.829954561
52532,EUR,3.246339911
54292,EUR,11.60107993
54604,EUR,5.919976201
54891,EUR,10.89170976
56475,EUR,11.75869121
56558,EUR,12.36959762
57141,EUR,4.978058146
57303,EUR,4.937934797
57851,EUR,6.171693736
58121,EUR,7.461995346
58841,EUR,4.949300522
62802,EUR,8.849270665
62871,EUR,5.380960267
63411,EUR,1.450331608
67312,EUR,9.36926103
67903,EUR,7.265774379
71791,EUR,1.053658537
73083,EUR,8.493047726
74322,EUR,10.86574655
75021,EUR,14.31194035
76825,EUR,9.106070714
80942,EUR,9.154317254
81456,EUR,6.689101429
82133,EUR,11.60606061
82961,EUR,5.076873799
84711,EUR,7.742555235
85993,EUR,6.713615023
86072,EUR,19.41197626
86313,EUR,3.435897436
86561,EUR,2.987777275
86772,EUR,18.88124713
86781,EUR,6.118245368
87941,EUR,3.343605547
87966,EUR,3.396630115
88236,EUR,4.805588285
88371,EUR,4.108292314
88512,EUR,10.36323668
88751,EUR,4.880952381
90112,EUR,3.825995807
94997,EUR,9.885974914
95006,EUR,5.157593123
95052,EUR,8.193409923
95405,EUR,5.24693736
95451,EUR,13.52670879
96611,EUR,1.340996169
99631,EUR,14.49468085
102173,EUR,7.480818414
102246,EUR,6.367364559
103166,EUR,4.289283731
104143,EUR,6.410121244
104282,EUR,1.705352913
104301,EUR,4.973544974
104801,EUR,7.138530295
106582,EUR,0
106673,EUR,7.870722433
106681,EUR,4.291044776
107511,EUR,5.89686181
110761,EUR,8.164518109
112014,EUR,6.784347086
114062,EUR,5.242190464
114701,EUR,6.76728335
114720,EUR,24.12922766
114727,EUR,2.934501504
114971,EUR,7.491516575
115104,EUR,11.9544592
115566,EUR,5.396688169
119812,EUR,7.709802138
120071,EUR,7.223463739
122243,EUR,6.014400678
123905,EUR,0
125135,EUR,6.609124538
125424,EUR,10.20656136
125933,EUR,5.908743795
136201,EUR,5.597560976
136686,EUR,7.735341129
137481,EUR,5.73012939
138345,EUR,13.76915553
138594,EUR,7.173573848
138901,EUR,5.931395903
139283,EUR,7.40940217
139541,EUR,5.009534608
141262,EUR,9.746154942
141321,EUR,9.38489122
141711,EUR,6.509976327
141823,EUR,5.043150502
142311,EUR,10.42139384
142626,EUR,8.003266639
143691,EUR,6.777399773
143731,EUR,4.935173568
154142,EUR,6.179092058
154251,EUR,4.978481839
154393,EUR,0.896057348
154444,EUR,10.01185473
154712,EUR,6.198118428
156393,EUR,4.475485866
158812,EUR,8.432786885
159674,EUR,6.552927491
161061,EUR,5.295692149
163811,EUR,15.30161388
164811,EUR,5.593869732
165383,EUR,9.512665198
165801,EUR,7.291916527
165884,EUR,3.463203463
166434,EUR,5.15358941
166862,EUR,4.322990127
167151,EUR,8.552935737
168193,EUR,4.673540505
171253,EUR,5.454545455
172213,EUR,6.180981953
173991,EUR,6.629295637
178231,EUR,10.06603962
182462,EUR,6.161014194
183951,EUR,7.309325576
184252,EUR,8.968307485
190281,EUR,9.40722992
192833,EUR,5.309090909
193111,EUR,6.221020093
193442,EUR,15.39307984
199951,EUR,13.87345402
201253,EUR,0
201753,EUR,0.652528548
202891,EUR,8.278204899
203523,EUR,7.529225282
204141,EUR,10.22453145
204312,EUR,15.33066132
208981,EUR,15.9220424
212450,EUR,4.8695828
212871,EUR,21.15933752
215183,EUR,13.50681537
218381,EUR,12.14925955
219191,EUR,10.14957265
221712,EUR,6.899525658
223593,EUR,12.60736643
224165,EUR,0
225444,EUR,7.678729038
226211,EUR,7.101138426
226974,EUR,11.71925306
229082,EUR,8.999686422
230152,EUR,9.555555556
230301,EUR,12.24129228
231939,EUR,5.711371749
232584,EUR,15.43113102
233001,EUR,21.4500684
234295,EUR,9.098786828
235942,EUR,4.931577588
236001,EUR,8.161512027
237903,EUR,6.130268199
237933,EUR,9.367104209
238244,EUR,8.147328814
239353,EUR,9.659676865
243839,EUR,0.872093023
245911,EUR,8.887443071
248254,EUR,10.69873633
248763,EUR,6.747945177
249451,EUR,6.460268318
250410,EUR,19.58890031
250751,EUR,7.195402299
250935,EUR,10.62727796
254173,EUR,10.03179089
255421,EUR,5.883223198
257772,EUR,3.612299558
258161,EUR,10.00322165
259022,EUR,10.11414519
260903,EUR,14.80519481
260904,EUR,11.02192035
262921,EUR,7.421259234
263484,EUR,4.271597067
263612,EUR,16.04195588
263912,EUR,5.741449562
264672,EUR,6.939686494
266213,EUR,9.78948918
266292,EUR,8.713012941
266361,EUR,6.823697359
266571,EUR,5.409551079
267061,EUR,5.619803116
270562,EUR,18.23374341
271052,EUR,12.36714976
272358,EUR,1.905878903
272481,EUR,3.805570642
274502,EUR,5.809270257
274543,EUR,20.57630055
274682,EUR,7.845288473
274702,EUR,15.29636711
274900,EUR,11.74008811
275311,EUR,9.541450564
275336,EUR,0.976800977
277331,EUR,9.21886575
278241,EUR,13.21776815
278802,EUR,5.682335349
278805,EUR,4.36773861
282631,EUR,11.38586455
282922,EUR,3.533368451
283043,EUR,4.665579119
283105,EUR,9.836065574
283523,EUR,12.24530982
283551,EUR,17.78544427
284121,EUR,6.627027027
284362,EUR,4.993843207
287391,EUR,5.762107285
287462,EUR,9.541062802
288151,EUR,11.87892633
288571,EUR,4.309559939
289344,EUR,13.56376182
290044,EUR,6.526688591
291144,EUR,3.238405207
293630,EUR,5.687886085
297871,EUR,4.829545455
298831,EUR,3.977485929
298834,EUR,6.30784565
299572,EUR,4.972297201
302933,EUR,19.80858469
305014,EUR,1.544676806
305041,EUR,6.58449056
305632,EUR,2.542252521
309331,EUR,15.97595456
310106,EUR,16.18464389
310180,EUR,10.53028691
310542,EUR,1.113237085
314451,EUR,11.69562026
315312,EUR,23.61201525
317442,EUR,6.205533597
319161,EUR,0.580832527
320311,EUR,3.92493488
324731,EUR,0
326263,EUR,10.51896208
326550,EUR,6.357694593
326741,EUR,2.085470085
327092,EUR,9.117833721
327945,EUR,27.2479564
327961,EUR,5.519172285
328244,EUR,5.486505682
333683,EUR,14.60059662
333751,EUR,10.60354171
334606,EUR,4.034582133
335054,EUR,6.510336316
335303,EUR,1.347773767
338902,EUR,4.985337243
343321,EUR,8.100459851
345421,EUR,10.58490566
346502,EUR,5.347108687
346622,EUR,6.17087513
347831,EUR,11.05378051
348296,EUR,7.034753363
348314,EUR,7.306982104
350414,EUR,4.87773853
350542,EUR,9.366035571
351052,EUR,11.49520649
352610,EUR,7.534626039
357751,EUR,7.342527022
358561,EUR,15.1231017
364961,EUR,21.71507607
367052,EUR,6.905910736
367453,EUR,3.68627451
368801,EUR,15.07695529
370073,EUR,6.439582297
370483,EUR,7.495716733
371131,EUR,13.64314486
374903,EUR,4.317259135
376802,EUR,6.600854575
377083,EUR,5.889226455
377441,EUR,22.97992535
381260,EUR,19.75458581
382552,EUR,4.697147323
385421,EUR,10.70811744
385491,EUR,1.398880895
386864,EUR,7.136450218
386961,EUR,12.59908254
387092,EUR,10.15333858
387191,EUR,3.676913804
387661,EUR,6.345461536
390271,EUR,17.91435468
390680,EUR,15.69214915
390793,EUR,49.2004083
390821,EUR,12.09090909
391951,EUR,3.48471223
392671,EUR,7.647907648
393293,EUR,8.209845001
394201,EUR,7.031957562
395463,EUR,3.582876851
395484,EUR,13.52386565
396771,EUR,6.005769735
396961,EUR,6.315520327
399686,EUR,0
399689,EUR,11.02216749
399721,EUR,7.353401619
403400,EUR,29.20560748
405772,EUR,6.114331871
407871,EUR,11.77229182
408323,EUR,0
409142,EUR,5.149147727
409903,EUR,9.590540836
411244,EUR,6.208023235
412532,EUR,7.117920869
414162,EUR,7.254447785
418633,EUR,6.800635786
418992,EUR,8.631319359
419082,EUR,6.592200105
420443,EUR,4.428547096
421441,EUR,8.307919786
421911,EUR,1.096758469
421923,EUR,4.491451753
422871,EUR,6.252611057
423383,EUR,5.100261552
423561,EUR,7.791893945
423865,EUR,4.911567878
424194,EUR,5.689964158
424465,EUR,11.50103859
426533,EUR,11.87415156
427442,EUR,4.169219629
427703,EUR,11.32277071
429814,EUR,3.215294373
430222,EUR,5.555555556
430771,EUR,14.17016023
431351,EUR,0
431771,EUR,15.40636236
433570,EUR,8.469739998
434402,EUR,7.431621274
436453,EUR,3.61030479
437012,EUR,0
437401,EUR,9.396290596
437630,EUR,7.003194459
438001,EUR,3.808273145
439271,EUR,0
439721,EUR,0.607111882
439901,EUR,15.5906895
439941,EUR,0
441861,EUR,2.692071297
444091,EUR,5.910447761
446494,EUR,6.520704426
446901,EUR,2.547770701
450171,EUR,11.13861386
452571,EUR,13.30861909
454671,EUR,2.983293556
455071,EUR,14.36265709
457562,EUR,65.11627907
457861,EUR,9.452627949
460135,EUR,6.881627353
462321,EUR,10.12263161
463643,EUR,11.54879141
464706,EUR,18.55116079
468741,EUR,34.70430953
576000,EUR,3.731942215
700000,EUR,6.885026738
702550,EUR,0.689655172
703700,EUR,5.886477779
704450,EUR,8.268968651
720450,EUR,11.9047619
720600,EUR,4.276663147
720750,EUR,4.297807684
720850,EUR,16.45658263
721000,EUR,8.920704846
721450,EUR,6.320213985
722040,EUR,4.552045048
722200,EUR,4.740226895
722241,EUR,2.999583391
723960,EUR,2.47734139
724760,EUR,40.97222222
724800,EUR,3.178840087
12,EUR,13.96535518
54,EUR,14.71106659
311,EUR,17.08843666
612,EUR,14.44941808
741,EUR,16.87207296
814,EUR,18.73676984
1031,EUR,9.661937662
2982,EUR,17.50002984
4731,EUR,12.28210887
6212,EUR,12.81637467
6611,EUR,14.4343833
7491,EUR,10.71966275
8361,EUR,38.30687304
8425,EUR,11.1227778
8513,EUR,34.1787753
8621,EUR,13.33395349
9802,EUR,9.612320765
9920,EUR,10.76977096
10192,EUR,9.663332864
10552,EUR,3.17743663
12612,EUR,13.93892689
13161,EUR,9.740484429
13513,EUR,8.462867012
13622,EUR,4.106280193
13683,EUR,7.288673824
13685,EUR,6.723558314
14033,EUR,8.716935761
14222,EUR,0
15792,EUR,8.517678866
16573,EUR,6.151142355
17545,EUR,9.108583943
18291,EUR,7.772693122
18861,EUR,1.76730486
18866,EUR,7.436267436
20311,EUR,14.63542945
21532,EUR,6.567489115
22636,EUR,14.26943891
23392,EUR,14.19805332
23513,EUR,5.277207392
24246,EUR,0
26132,EUR,0
27834,EUR,11.02593843
28462,EUR,8.721804511
31236,EUR,11.80840164
31331,EUR,9.741508225
33791,EUR,7.349463344
35861,EUR,7.307439105
36122,EUR,6.827012745
36282,EUR,9.283209119
40293,EUR,11.85952038
41134,EUR,4.451847365
42717,EUR,6.626340149
44502,EUR,7.803017878
45471,EUR,5.398804009
47950,EUR,11.97043447
48241,EUR,7.679607318
52174,EUR,3.796821266
52619,EUR,10.7363171
53461,EUR,7.29375139
57221,EUR,4.037005887
57821,EUR,5.535170933
58143,EUR,7.157471867
59211,EUR,6.466916085
62121,EUR,4.377775764
66714,EUR,20.9347021
66835,EUR,6.954843852
67021,EUR,6.76056338
68025,EUR,4.747012175
68114,EUR,8.267662104
69231,EUR,12.53918495
71901,EUR,5.91796312
73098,EUR,2.568314171
74662,EUR,4.750975442
76821,EUR,4.264577894
78542,EUR,8.239202658
81101,EUR,9.671052632
81451,EUR,6.263048017
82604,EUR,13.50638816
83601,EUR,5.106589147
84441,EUR,11.12938596
84712,EUR,4.484679666
85851,EUR,3.737024221
87772,EUR,5.209411043
89481,EUR,4.89382475
90345,EUR,4.495187241
90763,EUR,5.176415329
90932,EUR,7.183081473
91033,EUR,7.134171058
92302,EUR,8.344549125
93261,EUR,7.284288474
94711,EUR,14.18065246
95413,EUR,10.22672455
95562,EUR,3.376906318
95732,EUR,4.695869103
97431,EUR,5.972942415
103985,EUR,13.14807134
104391,EUR,8.858536585
104824,EUR,7.547169811
106262,EUR,4.239555464
106291,EUR,8.441064639
108298,EUR,5.174636302
108774,EUR,4.754491391
109836,EUR,4.516006098
110351,EUR,12.22234879
111621,EUR,4.469553045
112825,EUR,13.95560709
114564,EUR,16.42157958
114621,EUR,8.464090815
114664,EUR,0
115562,EUR,7.819287576
117742,EUR,2.386870618
118495,EUR,12.02524637
119181,EUR,4.468175993
120241,EUR,10.91205212
120434,EUR,14.0474545
121792,EUR,3.224606226
122525,EUR,3.282915091
125513,EUR,4.109589041
127821,EUR,7.110763821
128421,EUR,5.507559395
129441,EUR,7.919377877
130653,EUR,5.030156815
133212,EUR,11.96969697
133381,EUR,4.488652876
136753,EUR,9.492796527
136912,EUR,11.27160175
138462,EUR,2.865448505
139232,EUR,2.73556231
140713,EUR,9.149232915
141031,EUR,12.66664896
142522,EUR,6.528871391
144981,EUR,7.606159589
146371,EUR,4.342988407
146393,EUR,7.255963119
146931,EUR,3.830369357
147084,EUR,5.739238927
147521,EUR,9.527962827
148024,EUR,5.405771576
148811,EUR,0
153083,EUR,14.33131609
155414,EUR,5.260938535
157231,EUR,5.12190125
159364,EUR,5.772994129
162212,EUR,5.328996748
162213,EUR,7.331274813
164022,EUR,6.768953069
164831,EUR,5.213835406
167035,EUR,3.986037608
168942,EUR,11.05503725
171242,EUR,6.707654857
172682,EUR,7.722410644
172743,EUR,4.997712717
173332,EUR,52.92230934
173432,EUR,21.59834827
179852,EUR,4.196428571
181262,EUR,0.450788881
181553,EUR,3.913764511
183301,EUR,11.81933305
184852,EUR,10.32607225
185023,EUR,9.686556414
185044,EUR,14.59616921
187022,EUR,5.184281993
187201,EUR,7.320720855
187365,EUR,7.131751955
187515,EUR,9.871109714
188341,EUR,5.00449121
188762,EUR,9.066427289
189830,EUR,4.127793448
190194,EUR,0
192631,EUR,5.277544155
193591,EUR,5.118237771
195021,EUR,7.715176564
196901,EUR,2.803057881
199831,EUR,5.418280403
200332,EUR,11.56844403
202551,EUR,0
204534,EUR,4.938600338
207170,EUR,11.33144476
213491,EUR,10.09345794
215092,EUR,12.09325397
215621,EUR,5.389750638
215634,EUR,3.833470734
216451,EUR,9.74025974
216843,EUR,3.945718711
220603,EUR,10.50253073
222030,EUR,18.32467135
222481,EUR,9.078623948
225081,EUR,5.489173288
226883,EUR,17.18550107
229262,EUR,7.920070571
229833,EUR,7.06331045
231270,EUR,8.966695132
232454,EUR,14.67268623
234801,EUR,7.06725845
236594,EUR,11.89869836
238013,EUR,2.650665963
238421,EUR,7.796247427
238494,EUR,9.461538462
239412,EUR,7.953790997
241923,EUR,11.1620682
244492,EUR,6.468646865
245883,EUR,6.886526001
246501,EUR,7.73955774
246763,EUR,10.16949153
248151,EUR,9.83992467
249441,EUR,8.139059305
249471,EUR,6.738036711
249563,EUR,4.365079365
249831,EUR,7.047810389
253763,EUR,11.82666265
254005,EUR,12.8808124
256211,EUR,14.24196018
260731,EUR,10.40566824
263563,EUR,3.378626515
264123,EUR,13.85367523
264591,EUR,6.319220177
267832,EUR,15.82284968
268733,EUR,13.40660962
268813,EUR,7.340220039
269635,EUR,7.516631913
269843,EUR,7.910308315
273631,EUR,4.83792219
274603,EUR,7.563252389
275201,EUR,5.97282748
275771,EUR,6.207154753
276086,EUR,
276361,EUR,4.191263282
278432,EUR,3.819079639
278721,EUR,0.905155451
279663,EUR,13.35087519
280653,EUR,5.255218325
282583,EUR,9.787664307
283412,EUR,5.324026632
284113,EUR,8.423389317
284155,EUR,1.982897509
284207,EUR,1.333333333
284613,EUR,16.68246446
284631,EUR,9.22310757
287472,EUR,14.41279197
288024,EUR,6.041195726
291731,EUR,9.244314013
293121,EUR,4.479693219
293392,EUR,2.818448023
293801,EUR,5.443527322
299281,EUR,9.75422427
299511,EUR,6.279253221
300801,EUR,11.74479167
303475,EUR,9.779482263
306414,EUR,0
306521,EUR,0
306601,EUR,7.451387858
307135,EUR,4.207599629
307361,EUR,6.832298137
307943,EUR,8.930323847
309891,EUR,8.119647128
312973,EUR,16.52410184
313151,EUR,4.649451021
314471,EUR,8.483851217
314601,EUR,7.045129671
315251,EUR,10.66827697
317291,EUR,15.10595554
318801,EUR,6.23962272
319022,EUR,11.10035495
320411,EUR,3.202697008
320771,EUR,4.965831435
320873,EUR,3.421727973
321121,EUR,5.319148936
322721,EUR,4.446344592
322952,EUR,2.863659402
323493,EUR,4.159445407
328621,EUR,6.003694581
329792,EUR,12.40648379
330021,EUR,10.95914309
330052,EUR,14.45220834
335108,EUR,9.152273178
336191,EUR,4.697368421
338342,EUR,20.21764032
339810,EUR,12.77261351
339852,EUR,7.383303411
340411,EUR,7.13077109
341321,EUR,8.896827422
342071,EUR,8.754208754
342900,EUR,9.211728549
343750,EUR,6.139030996
344352,EUR,21.23304562
344590,EUR,3.950769231
349322,EUR,5.214899713
349492,EUR,7.897137644
349524,EUR,7.240745135
351333,EUR,9.02064968
352923,EUR,0
354301,EUR,8.532953515
357672,EUR,12.06405694
360572,EUR,14.01372057
362074,EUR,4.417508418
362773,EUR,9.169363538
363480,EUR,4.479398188
364205,EUR,4.536308762
368403,EUR,6.317119394
368614,EUR,10.98244303
369781,EUR,12.32159848
373599,EUR,1.446878876
374021,EUR,7.248855892
374582,EUR,4.622279129
375012,EUR,8.19557299
375325,EUR,7.11373828
377892,EUR,7.815801313
378061,EUR,3.707669656
382412,EUR,6.754376678
383261,EUR,7.623727268
384532,EUR,7.203767341
385371,EUR,6.665052852
386192,EUR,8.418041737
386792,EUR,5.59794394
390024,EUR,5.052894238
390184,EUR,9.71968312
392710,EUR,7.291666667
397231,EUR,21.05263158
400305,EUR,6.975333603
401371,EUR,1.026272578
402242,EUR,12.05497599
402493,EUR,11.21992641
404603,EUR,41.21510673
405462,EUR,9.828422231
405831,EUR,2.342917998
408122,EUR,0.123304562
408441,EUR,6.956998083
408682,EUR,9.678274704
408744,EUR,6.163723917
411461,EUR,9.50744559
415471,EUR,7.306338028
417332,EUR,3.215003349
418121,EUR,14.50183374
419912,EUR,19.61414791
421242,EUR,14.88080301
422432,EUR,8.224734043
423061,EUR,0
423501,EUR,0.838574423
424781,EUR,5.381845746
426761,EUR,11.80354932
427312,EUR,7.203612307
428103,EUR,19.75730861
428483,EUR,12.83304691
428711,EUR,7.102031281
428942,EUR,11.61825726
428961,EUR,4.543257612
429951,EUR,3.827535742
430261,EUR,11.72953082
430446,EUR,5.475040258
430886,EUR,11.20286342
430923,EUR,7.766059444
431023,EUR,5.431848853
431604,EUR,16.06359649
433972,EUR,16.08447353
436962,EUR,7.950163156
438622,EUR,9.52540107
439061,EUR,12.13311286
439503,EUR,3.55276907
439942,EUR,6.246134818
440286,EUR,3.583569405
441172,EUR,2.019068985
442002,EUR,7.472689752
442370,EUR,4.938271605
444143,EUR,8.034360788
445201,EUR,1.545553145
446204,EUR,14.86476894
446302,EUR,0.944669366
447622,EUR,2.707797772
450575,EUR,15.31010739
454032,EUR,10.01779116
454712,EUR,13.03970493
455770,EUR,7.713866275
456362,EUR,9.431203392
456762,EUR,3.442028986
457983,EUR,6.21458639
458401,EUR,7.158589089
460784,EUR,0
461663,EUR,12.45077315
462953,EUR,7.737779323
463723,EUR,0
463931,EUR,6.016713092
464692,EUR,4.911323329
465920,EUR,4.960879441
710250,EUR,18.44839407
718750,EUR,14.68412066
719400,EUR,7.582434035
720000,EUR,10.96846566
720250,EUR,23.15789474
721500,EUR,2.851001244
721900,EUR,0
722080,EUR,4.715747399
722240,EUR,5.295220244
722720,EUR,8.945565284
723800,EUR,5.852560495
723840,EUR,6.82498667
724280,EUR,5.789028032
724840,EUR,5.191937348
35,EUR,19.59459459
481,EUR,15.24792357
531,EUR,10.64072511
801,EUR,5.385913764
1392,EUR,11.74951582
2251,EUR,7.12686108
5691,EUR,13.06033525
5841,EUR,14.39894487
5852,EUR,17.81632758
6531,EUR,5.751868179
7394,EUR,17.99118728
8161,EUR,11.79943389
8391,EUR,2.139415355
8661,EUR,21.8415717
9803,EUR,14.74812907
9950,EUR,7.284784785
12833,EUR,6.605322132
13151,EUR,12.6724931
13454,EUR,7.796139775
14533,EUR,4.515599343
15374,EUR,6.257682423
15741,EUR,5.605979712
16081,EUR,8.454957222
16803,EUR,10.07773155
17803,EUR,10.12899536
17961,EUR,8.018300024
19242,EUR,6.212331943
19901,EUR,11.7717959
22051,EUR,1.406799531
22231,EUR,7.924889589
23131,EUR,7.85282956
23241,EUR,7.173845677
23541,EUR,9.388520335
25179,EUR,13.65572689
26662,EUR,2.420888812
27573,EUR,14.24558587
29062,EUR,6.488294314
29123,EUR,18.11541271
30761,EUR,9.473817354
32092,EUR,10.2268809
32363,EUR,5.444342739
32651,EUR,3.22997416
32941,EUR,2.502923977
33621,EUR,12.24256293
35272,EUR,5.755088079
36352,EUR,8.672457747
39174,EUR,7.605379139
40708,EUR,6.770303647
41781,EUR,5.539433804
42201,EUR,6.040669856
42621,EUR,5.759330759
44131,EUR,4.620930233
45602,EUR,14.09206439
46613,EUR,7.082430259
47476,EUR,0
52141,EUR,8.581597027
52162,EUR,11.23572594
54692,EUR,8.387231379
54931,EUR,11.63216706
57451,EUR,0
59351,EUR,10.90404083
59604,EUR,11.10977916
62804,EUR,2.690937871
64352,EUR,4.205570186
66761,EUR,7.63906882
66923,EUR,6.298495645
67304,EUR,15.97505272
67711,EUR,2.099167571
67904,EUR,9.037427731
67981,EUR,8.087578195
68423,EUR,4.296492944
68517,EUR,6.397158767
72985,EUR,9.875712066
74339,EUR,4.464692483
74471,EUR,6.166642765
75703,EUR,3.488799119
80981,EUR,47.58842444
82741,EUR,11.50512214
82752,EUR,0.81300813
84382,EUR,7.594544327
84745,EUR,5.165225182
84830,EUR,6.405659024
84831,EUR,6.124443479
84981,EUR,4.98249394
85981,EUR,4.324113751
86173,EUR,4.392440573
87646,EUR,4.52912834
89644,EUR,4.858593183
90312,EUR,2.432339842
90313,EUR,10.49517284
94745,EUR,9.228718974
94802,EUR,6.218849349
94922,EUR,4.706209969
95041,EUR,7.970505618
96533,EUR,14.95151705
96950,EUR,3.820056996
99051,EUR,4.297142857
104032,EUR,12.17160762
104863,EUR,18.08011713
104933,EUR,8.206135711
105092,EUR,5.597014925
105404,EUR,9.534883721
106031,EUR,5.668281189
108592,EUR,6.719759533
110372,EUR,7.595325953
111071,EUR,4.803231265
111583,EUR,4.658468719
112095,EUR,9.308831455
112811,EUR,4.038461538
113271,EUR,0
114211,EUR,4.280660377
114523,EUR,1.879624075
114717,EUR,7.84763963
115334,EUR,6.649727985
115511,EUR,6.221816314
115521,EUR,4.519863527
115565,EUR,4.933039498
116021,EUR,6.029216467
117025,EUR,6.353861193
118073,EUR,4.670961804
119054,EUR,4.125326371
120293,EUR,7.875633475
120963,EUR,3.406840991
123914,EUR,5.327376287
125291,EUR,11.91068199
127103,EUR,12.69038626
128541,EUR,2.216483753
128605,EUR,5.494605961
130633,EUR,12.31696813
133681,EUR,15.24891613
136672,EUR,0
138741,EUR,13.50810923
139022,EUR,4.665221855
141410,EUR,3.070351088
141631,EUR,7.158069096
141657,EUR,6.339468303
141712,EUR,5.394192825
142171,EUR,4.633516306
143720,EUR,3.789601334
143772,EUR,8.006535948
144262,EUR,5.253218884
145241,EUR,9.819826649
147471,EUR,9.71979883
149362,EUR,6.470608374
149631,EUR,5.61508787
152732,EUR,5.346624377
158201,EUR,9.723233795
158783,EUR,16.03896104
160742,EUR,7.083244769
160923,EUR,13.15825052
163150,EUR,5.586090858
164003,EUR,5.535381294
164112,EUR,4.48232002
164731,EUR,5.810843666
168071,EUR,6.467661692
169572,EUR,7.257211716
171650,EUR,13.85435169
171881,EUR,8.550415533
172744,EUR,13.29811518
173083,EUR,5.885442583
174961,EUR,6.666666667
175404,EUR,2.729528536
175513,EUR,7.54956787
177112,EUR,8.86801441
177663,EUR,8.963093146
180261,EUR,6.378368193
181351,EUR,16.42849331
184213,EUR,11.61255313
185002,EUR,14.34957038
187793,EUR,11.29685917
188251,EUR,2.841475573
188591,EUR,5.149617258
189661,EUR,8.138048573
191591,EUR,6.982803544
192961,EUR,14.91793669
194541,EUR,10.10476512
195211,EUR,1.938917754
195741,EUR,10.2189781
199121,EUR,5.648535565
199152,EUR,4.968226459
199153,EUR,16.20308311
200262,EUR,3.682008368
201482,EUR,15.88640169
201661,EUR,6.459273332
203311,EUR,10.087116
203910,EUR,12.07966046
204111,EUR,2.956521739
205213,EUR,10.45690061
209682,EUR,11.71221417
213122,EUR,13.882283
213233,EUR,8.793774319
215502,EUR,9.278764975
216171,EUR,9.482758621
216851,EUR,10.69518717
220074,EUR,20.56770591
220334,EUR,15.31966224
220681,EUR,9.528214616
222821,EUR,4.839942423
222841,EUR,7.670534956
224413,EUR,6.43012836
226040,EUR,13.78737542
226125,EUR,4.7459179
228305,EUR,5.755144751
228311,EUR,0.778210117
228370,EUR,7.157039711
228531,EUR,6.288548157
230475,EUR,8.196721311
233062,EUR,28.19982264
233802,EUR,8.701563562
234273,EUR,7.137375288
234296,EUR,10.71016166
234297,EUR,14.99003984
236511,EUR,26.78221974
237554,EUR,9.49905482
238164,EUR,14.70939253
238351,EUR,8.897392968
238461,EUR,13.39772669
242003,EUR,12.593943
244481,EUR,4.270780214
247565,EUR,7.513148009
248192,EUR,18.86706578
249581,EUR,4.656663276
252342,EUR,13.02083333
252701,EUR,7.600859997
252712,EUR,4.033970276
252742,EUR,10.2866242
255991,EUR,4.849498328
258812,EUR,4.963176433
261032,EUR,4.118904216
261351,EUR,6.148732862
261603,EUR,7.022302592
261623,EUR,7.193723597
263261,EUR,7.998657098
266752,EUR,5.825681168
266962,EUR,8.547008547
268972,EUR,13.13868613
271055,EUR,6.368563686
274201,EUR,14.61288144
276554,EUR,8.75400641
279184,EUR,6.642382687
280894,EUR,6.973058637
283051,EUR,3.226226096
284502,EUR,4.751463382
287452,EUR,9.451496269
292201,EUR,17.14285714
292377,EUR,6.18014196
292782,EUR,2.628336756
293531,EUR,6.752094628
294891,EUR,2.939093484
295122,EUR,12.30420762
296615,EUR,19.45075143
298964,EUR,1.453488372
299451,EUR,6.055296088
299685,EUR,3.398546674
302312,EUR,0
302596,EUR,5.918368692
303445,EUR,10.6097561
305402,EUR,4.165351846
306243,EUR,7.372175981
307543,EUR,3.543307087
310485,EUR,7.373029558
310645,EUR,6.44504749
310925,EUR,0
312221,EUR,5.44966443
312443,EUR,1.587301587
313842,EUR,10.95218635
313912,EUR,4.440649018
314931,EUR,8.053179778
317345,EUR,5.981485877
317911,EUR,4.453988706
318483,EUR,6.607557526
318782,EUR,7.215826329
319302,EUR,10.54402525
319582,EUR,4.729183508
320783,EUR,8.780487805
320971,EUR,16.86557082
321132,EUR,2.138157895
321343,EUR,3.565587177
321854,EUR,13.35496019
323884,EUR,4.323971261
326085,EUR,3.468208092
329531,EUR,17.46587371
330574,EUR,7.081277678
331401,EUR,5.611617032
333304,EUR,41.85136897
333901,EUR,6.536124789
335055,EUR,1.989578399
335473,EUR,19.51456311
336732,EUR,4.782720494
337353,EUR,2.623824096
338145,EUR,9.464296929
338212,EUR,3.977156843
338332,EUR,4.172661871
339013,EUR,0
