numCommune;annee;nbEtablissements;nbEcrans;nbFauteuils;nbMultiplexes;nbCinemasArtEssai;nbSeances;nbEntrees;recettes;population
33281;2004;1;4;1041;;;5396;291847;1175308.4;66488
33281;2005;1;4;1041;;;5191;228210;977936.7;66488
33281;2006;1;4;1041;;;5168;257320;1100820;66660
33281;2007;1;4;1041;;;5386;238653;1027234.7;68386
33281;2008;1;4;1041;;;5131;239890;1104345;70127
33281;2009;1;4;1041;;;5565;246318;1139531;70127
33281;2010;1;4;1041;;;5693;227348;1151016;70127
33281;2011;1;4;1041;;;6070;235400;1202056.4;70127
33281;2012;1;4;1041;;;6154;220032;1138374.8;70127
33281;2013;1;4;1041;;1;6166;192263;983565.7;70127
33281;2014;1;4;1041;;1;6394;218042;1109472.5;70127
33281;2015;1;4;1041;;1;6389;222866;1119680.05;70127
33281;2016;1;4;1041;;1;6514;234740;1228099.6;70127
33281;2017;1;4;1041;;1;6674;239617;1251410.65;70127
33281;2018;1;4;1041;;1;6846;230869;1213745.3;70127
33281;2019;1;4;1041;;;6973;250418;1319482.85;70127
33281;2020;1;4;1041;;1;3550;65682;340337.7;70127
57463;1960;;8;5650;;;;2247067;609653834;102771
57463;1961;;8;5650;;;;1976648;574765.5715;102771
57463;1962;;8;5693;;;;1849521;575355.3968;102771
57463;1963;;8;5693;;;;1722908;563199417;102771
57463;1964;;8;5693;;;;1693737;568243.1928;102771
57463;1965;;8;5693;;;;1627056;620092628;102771
57463;1966;;8;5624;;;;1566479;629989.3133;107537
57463;1967;;8;5624;;;;1412412;662208.8033;107537
57463;1968;;7;5324;;;;1375763;692096.8905;107537
57463;1969;;7;5324;;;;1297556;731988.6822;107537
57463;1970;;6;4863;;;;1298264;778217.0173;107537
57463;1971;;6;4963;;;;1293228;843010.8986;111869
57463;1972;;10;5698;;;;1247681;959829684;111869
57463;1973;;12;5120;;;;1187159;1233248368;111869
57463;1974;;12;5120;;;;1282574;1570664845;111869
57463;1975;;12;5160;;;;1329601;1828764.69;111869
57463;1976;;15;4921;;;;1261695;1893210683;111869
57463;1977;;15;4921;;;;1272165;2151576094;111869
57463;1978;;16;4970;;;;1320453;2464004348;114232
57463;1979;;16;4970;;;;1246536;2502501383;114232
57463;1980;;16;4807;;;;1239492;2770426.11;114232
57463;1981;;16;4807;;;;1282567;3335257799;114232
57463;1982;;16;4807;;;;1325526;3886770017;114232
57463;1983;;16;4807;;;;1232173;3813878044;114232
57463;1984;;16;4807;;;;1146710;3757048557;114232
57463;1985;;22;5729;;;;1136562;4019148969;114232
57463;1986;;21;5097;;;;1117122;4754891897;119594
57463;1987;;18;4123;;;;911423;3996073749;119594
57463;1988;;18;4123;;;;795286;3632367451;119594
57463;1989;;18;4123;;;;764419;3651039.21;119594
57463;1990;;12;2863;;;;743995;2361431603;119594
57463;1991;;12;2863;;;;680143;3580316666;119594
57463;1992;3;12;2868;;;20586;663042;3618530.94;119594
57463;1993;3;12;2868;;;20228;755191;4235094221;119594
57463;1994;3;12;2868;;;20753;721705;4157771775;119594
57463;1995;3;12;2868;;;21460;517584;2917490628;123776
57463;1996;3;12;2868;;;19222;316596;1755723927;123776
57463;1997;3;12;2868;;;19178;492280;2002328964;123776
57463;1998;3;12;2804;;;16501;498282;2077397909;123776
57463;1999;3;12;2804;;;16312;398459;1690037609;123776
57463;2000;2;11;2160;;;10263;249679;1066728307;123776
57463;2001;2;11;2160;;;17145;329418;1522129347;123776
57463;2002;2;11;2160;;1;17679;320537;1494195.7;123776
57463;2003;2;11;2160;;1;16386;295128;1357503.7;121841
57463;2004;2;11;2160;;1;18299;365503;1705260.73;121841
57463;2005;2;11;2160;;1;17575;325835;1537421.95;121841
57463;2006;2;11;2160;;1;17873;334772;1632849.53;119551
57463;2007;2;11;2160;;1;18167;298174;1469003.16;118634
57463;2008;2;11;2160;;1;18338;307024;1595706.08;117492
57463;2009;2;11;2160;;1;18210;315424;1648681.25;117492
57463;2010;2;11;2160;;1;18005;285990;1553796.44;117492
57463;2011;2;11;2160;;1;18160;295826;1625087.99;117492
57463;2012;2;11;2160;;1;18440;270281;1528513.5;117492
57463;2013;2;11;2160;;1;18073;263128;1473185.36;117492
57463;2014;2;11;2160;;1;18246;280320;1552449.15;117492
57463;2015;2;11;2160;;1;18223;263829;1469219.53;117492
57463;2016;2;11;2160;;1;18335;268451;1538280.45;117492
57463;2017;2;11;2160;;1;18503;260579;1493500.8;117492
57463;2018;2;11;2160;;1;9550;131173;761858.36;117492
57463;2019;1;7;972;;;13547;165060;998354.84;117492
57463;2020;1;7;972;;1;6114;66974;398849.46;117492
92048;1960;;;;;;;;;
92048;1961;;;;;;;;;
92048;1962;;;;;;;;;
92048;1963;;;;;;;;;
92048;1964;;;;;;;;;
92048;1965;;;;;;;;;
92048;1966;;;;;;;;;
92048;1967;;;;;;;;;
92048;1968;;;;;;;;;
92048;1969;;;;;;;;;
92048;1970;;;;;;;;;
92048;1971;;;;;;;;;
92048;1972;;;;;;;;;
92048;1973;;;;;;;;;
92048;1974;;;;;;;;;
92048;1975;;;;;;;;;
92048;1976;;;;;;;;;
92048;1977;;;;;;;;;
92048;1978;;;;;;;;;
92048;1979;;;;;;;;;
92048;1980;;;;;;;;;
92048;1981;;;;;;;;;
92048;1982;;;;;;;;;
92048;1983;;;;;;;;;
92048;1984;;;;;;;;;
92048;1985;;;;;;;;;
92048;1986;;;;;;;;;
92048;1987;;;;;;;;;
92048;1988;;;;;;;;;
92048;1989;;;;;;;;;
92048;1990;;;;;;;;;
92048;1991;;;;;;;;;
92048;1992;;;;;;;;;
92048;1993;;;;;;;;;
92048;1994;;;;;;;;;
92048;1995;;;;;;;;;
92048;1996;;;;;;;;;
92048;1997;;;;;;;;;
92048;1998;;;;;;;;;
92048;1999;;;;;;;;;
92048;2000;1;1;440;;;15;936;4433.674768;43663
92048;2001;1;1;440;;;409;26912;125965.2691;43663
92048;2002;1;1;440;;;339;28551;135216.3;43663
92048;2003;1;1;440;;;355;29680;136108.14;44717
92048;2004;1;1;440;;1;338;34451;162631.03;44717
92048;2005;1;1;458;;1;388;32845;155974.4;44717
92048;2006;1;1;458;;1;386;33220;160988.28;45107
92048;2007;1;1;458;;;365;23867;117237.8;45043
92048;2008;1;1;458;;;396;26142;128744.98;45317
92048;2009;1;1;458;;;410;28833;136692.4;45317
92048;2010;1;1;458;;1;385;28995;136597.9;45317
92048;2011;1;1;458;;1;417;29990;144121.7;45317
92048;2012;1;1;458;;;398;28324;132585.9;45317
92048;2013;2;2;718;;;520;31637;140289.5;45317
92048;2014;2;2;718;;1;767;32327;142859.7;45317
92048;2015;2;2;718;;;778;37497;162913.8;45317
92048;2016;2;2;718;;1;751;40517;176670;45317
92048;2017;2;2;726;;1;764;37649;167658.9;45317
92048;2018;2;2;726;;1;770;38516;172120.5;45317
92048;2019;2;2;726;;1;784;43029;195321.8;45317
92048;2020;2;2;726;;1;397;13694;62791;45317
82121;1960;;6;3663;;;;445891;120584.7335;41002
82121;1961;;6;3663;;;;408766;113334868;41002
82121;1962;;6;3663;;;;360921;130251.2207;41002
82121;1963;;6;3663;;;;337405;131491.0886;41002
82121;1964;;6;3663;;;;300434;124484.9891;41002
82121;1965;;6;3663;;;;257995;114424726;41002
82121;1966;;6;3673;;;;216937;97536.27143;45872
82121;1967;;5;3282;;;;190602;99946.64284;45872
82121;1968;;5;3282;;;;215843;111155.9142;45872
82121;1969;;5;3282;;;;206367;116198.4703;45872
82121;1970;;5;3170;;;;202006;121357.0402;45872
82121;1971;;5;3170;;;;208096;134004.9729;48028
82121;1972;;4;2380;;;;220473;157796.4714;48028
82121;1973;;5;2500;;;;201641;172229.7346;48028
82121;1974;;5;2500;;;;224526;233717.3016;48028
82121;1975;;5;2500;;;;260159;313983.5386;48028
82121;1976;;5;2500;;;;241266;340519.5767;48028
82121;1977;;5;2500;;;;220358;331603.9009;48028
82121;1978;;5;2500;;;;264694;435148.9503;50682
82121;1979;;5;2500;;;;252164;490886.4453;50682
82121;1980;;4;1540;;;;225765;487049.1511;50682
82121;1981;;4;1540;;;;273798;655669.5027;50682
82121;1982;;6;1216;;;;290638;805257.9666;50682
82121;1983;;6;1213;;;;313249;936149.3208;50682
82121;1984;;6;1213;;;;300487;947827.8302;50682
82121;1985;;6;1213;;;;249582;823131.2418;50682
82121;1986;;6;1213;;;;248909;979763.9754;51224
82121;1987;;5;913;;;;189407;808497.5082;51224
82121;1988;;5;913;;;;145883;696103.2354;51224
82121;1989;;5;913;;;;124608;604844.3297;51224
82121;1990;;5;913;;;;142538;692310.7277;51224
82121;1991;;5;913;;;;127962;631073485;51224
82121;1992;2;8;1221;;;5192;119395;620265.8101;51224
82121;1993;2;8;1221;;;9165;174887;909044.9526;51224
82121;1994;2;8;1221;;;9512;155910;792840.8417;51224
82121;1995;2;8;1179;;;9286;175052;877981.3311;51855
82121;1996;2;8;1179;;;9676;173423;852468.5307;51855
82121;1997;2;8;1179;;;9836;175930;896372.4756;51855
82121;1998;2;8;1179;;;10431;204987;1060746.97;51855
82121;1999;2;8;1179;;;9845;174073;889124.2871;51855
82121;2000;2;8;1148;;;9735;171244;863934.3737;51855
82121;2001;2;8;1148;;;10131;202900;1027397375;51855
82121;2002;2;8;1148;;;9606;195928;1006120.29;51855
82121;2003;2;8;1126;;;9762;178118;1002351.14;56126
82121;2004;2;8;1117;;;8440;180622;1058627.62;56126
82121;2005;2;8;1117;;1;9643;157634;929901.46;56126
82121;2006;2;8;1117;;1;9421;175788;1082912.04;56887
82121;2007;3;18;3075;1;1;15826;220158;1402647.1;57921
82121;2008;3;18;3075;1;1;21104;335688;2133666.8;59982
82121;2009;2;13;2419;1;1;19726;410378;2731836.2;59982
82121;2010;2;13;2419;1;1;19421;444995;3045751.7;59982
82121;2011;2;13;2419;1;1;19645;475973;3219093.45;59982
82121;2012;2;13;2419;1;1;19450;463192;3141389.6;59982
82121;2013;2;13;2419;1;1;19528;451896;3045464.5;59982
82121;2014;2;13;2419;1;1;19581;507711;3350680.3;59982
82121;2015;2;13;2419;1;1;19685;496665;3439999.2;59982
82121;2016;2;13;2419;1;1;20129;503804;3507498.2;59982
82121;2017;2;13;2419;1;1;20423;491157;3481187.2;59982
82121;2018;2;13;2419;1;1;24261;465517;3219373.93;59982
82121;2019;2;13;2419;1;1;23644;488289;3362292.9;59982
82121;2020;2;13;2419;1;1;11808;133081;899536.66;59982
3185;1960;;7;5164;;;;660748;220711.7235;55184
3185;1961;;7;5164;;;;628886;213605465;55184
3185;1962;;7;5162;;;;567935;214018.9067;55184
3185;1963;;7;5077;;;;524470;235480.8318;55184
3185;1964;;7;5077;;;;473621;219374.4407;55184
3185;1965;;7;5077;;;;453700;211680.7961;55184
3185;1966;;7;5077;;;;388256;188330.1802;57871
3185;1967;;7;5175;;;;369471;200301.6966;57871
3185;1968;;7;5236;;;;352885;205160.5517;57871
3185;1969;;6;4590;;;;287323;185283.0292;57871
3185;1970;;5;3920;;;;274132;201075.9852;57871
3185;1971;;4;3422;;;;263676;207535.7074;56468
3185;1972;;4;3422;;;;282834;240920975;56468
3185;1973;;4;3422;;;;248958;236704.6925;56468
3185;1974;;4;3422;;;;252392;265901.5759;56468
3185;1975;;4;3422;;;;255573;314144.3723;56468
3185;1976;;7;2730;;;;249579;373386.6702;56468
3185;1977;;7;2730;;;;238979;406540.9775;56468
3185;1978;;8;2549;;;;248142;461664.2554;49912
3185;1979;;8;2549;;;;245040;528271.2129;49912
3185;1980;;8;2549;;;;222352;512700.0703;49912
3185;1981;;8;2549;;;;253276;618193.5706;49912
3185;1982;;8;2549;;;;294676;787871.6135;49912
3185;1983;;8;2549;;;;265137;757128.5923;49912
3185;1984;;8;2549;;;;234734;725312.4824;49912
3185;1985;;9;2929;;;;187768;608889.6071;49912
3185;1986;;9;2929;;;;187146;640936.8297;44248
3185;1987;;12;2754;;;;117162;436901.6567;44248
3185;1988;;12;2657;;;;127071;489638955;44248
3185;1989;;11;2307;;;;125011;501259.0764;44248
3185;1990;;11;2307;;;;126301;525084.1137;44248
3185;1991;;11;2307;;;;110783;496155998;44248
3185;1992;3;9;1663;;;5866;113989;576394.7942;44248
3185;1993;3;9;1663;;;4761;122161;631227.8091;44248
3185;1994;3;9;1663;;;4030;76231;388243.5891;44248
3185;1995;3;9;1663;;;6562;154496;800672.7575;41362
3185;1996;3;9;1663;;;6449;147498;757389.8899;41362
3185;1997;3;9;1663;;;6705;154307;824764.5806;41362
3185;1998;3;9;1581;;;5381;170853;943620.0849;41362
3185;1999;3;8;1411;;;4882;130936;708060.2844;41362
3185;2000;2;9;1426;;;7223;146949;797799.8558;41362
3185;2001;2;9;1426;;;7154;184889;1026477193;41362
3185;2002;2;9;1426;;1;6327;166094;959983.58;41362
3185;2003;2;9;1383;;1;5963;149223;873398.04;38978
3185;2004;2;9;1383;;1;6293;166578;966994.48;38978
3185;2005;2;9;1380;;1;6508;133839;769991.48;38978
3185;2006;2;9;1380;;1;7010;163622;963369.16;38072
3185;2007;2;9;1380;;1;6827;158721;932879.15;37839
3185;2008;2;9;1380;;;7237;155445;914887.1;36946
3185;2009;2;9;1380;;;6358;162272;971773.9;36946
3185;2010;1;5;662;;;5664;169688;1068614.3;36946
3185;2011;1;5;662;;;5467;168516;1047117.3;36946
3185;2012;1;5;662;;;6279;173507;1069818.54;36946
3185;2013;1;5;662;;1;6434;160035;982061.45;36946
3185;2014;1;5;662;;1;7097;176033;1068018.3;36946
3185;2015;1;5;662;;;6748;178816;1069695.25;36946
3185;2016;1;5;662;;1;6642;184842;1099359.65;36946
3185;2017;1;5;662;;1;6475;181283;1085522.45;36946
3185;2018;1;5;662;;1;6624;171497;1014161.15;36946
3185;2019;1;5;662;;1;6398;179084;1086213.3;36946
3185;2020;1;5;662;;;2568;43446;260431.35;36946
34172;1960;;10;8128;;;;1867741;520326.3324;118864
34172;1961;;10;8128;;;;1813983;527259.8661;118864
34172;1962;;10;8128;;;;1760654;611340.8348;118864
34172;1963;;9;7662;;;;1741068;668038.3013;118864
34172;1964;;9;7662;;;;1662457;704189.9088;118864
34172;1965;;10;7876;;;;1561816;764015.3242;118864
34172;1966;;10;7876;;;;1452315;788769.5382;161910
34172;1967;;10;7457;;;;1362230;787828.6229;161910
34172;1968;;11;7577;;;;1402073;816575.6292;161910
34172;1969;;11;7577;;;;1331370;878997.8611;161910
34172;1970;;11;7577;;;;1370189;968361.9506;161910
34172;1971;;17;8432;;;;1292138;967968937;191354
34172;1972;;17;8342;;;;1367037;1135473667;191354
34172;1973;;17;8292;;;;1320185;1324697046;191354
34172;1974;;16;7349;;;;1261442;1464605912;191354
34172;1975;;19;7323;;;;1278510;1684803272;191354
34172;1976;;27;8613;;;;1342126;2048706851;191354
34172;1977;;28;8698;;;;1554347;2694734868;191354
34172;1978;;26;6936;;;;1667441;3175396406;197231
34172;1979;;26;6936;;;;1661118;3406892373;197231
34172;1980;;26;6936;;;;1706812;3811251347;197231
34172;1981;;27;7091;;;;1793014;4668502051;197231
34172;1982;;28;6975;;;;1901473;5590991635;197231
34172;1983;;28;6900;;;;1814283;5761397317;197231
34172;1984;;35;7344;;;;1749920;5848539767;197231
34172;1985;;35;7316;;;;1658046;5955047053;197231
34172;1986;;31;6894;;;;1648050;7024771136;207996
34172;1987;;31;6894;;;;1447160;6411162561;207996
34172;1988;;28;6214;;;;1356024;6236878954;207996
34172;1989;;27;5412;;;;1423445;6670665806;207996
34172;1990;;27;5327;;;;1413314;6974386153;207996
34172;1991;;28;5422;;;;1368635;7077308299;207996
34172;1992;8;26;4771;;;42302;1427488;7689467907;207996
34172;1993;7;25;4571;;;42378;1549187;8382079923;207996
34172;1994;7;25;4571;;;41798;1510898;8126415908;207996
34172;1995;7;25;4571;;;41224;1554335;8480711693;225392
34172;1996;6;23;4300;1;;41770;1637291;8957916601;225392
34172;1997;7;24;4500;1;;40740;1748093;9639794682;225392
34172;1998;7;39;7915;2;;60258;2009584;11021442.72;225392
34172;1999;7;39;7915;2;;66835;1992211;10847901.01;225392
34172;2000;7;39;7944;2;;65667;2037873;11223598.5;225392
34172;2001;8;41;8253;2;;66071;2161315;12245486.06;225392
34172;2002;8;40;8132;2;4;66075;2168408;12685082.74;225392
34172;2003;7;40;8358;2;4;69125;2056157;12298520.02;255080
34172;2004;7;40;8318;2;4;67929;2163976;13247779.15;255080
34172;2005;7;40;7964;2;4;67496;1916657;12009818.53;255080
34172;2006;7;40;7964;2;4;66733;1951104;12499116.95;268456
34172;2007;7;40;7964;2;4;64837;1786896;11568108.12;272084
34172;2008;5;38;7414;2;2;67963;1955271;12745213.81;277639
34172;2009;5;38;7414;2;2;66075;2065729;13955926.81;277639
34172;2010;5;38;7414;2;2;67576;2168562;15242523.93;277639
34172;2011;6;39;7521;2;2;71075;2270139;15517982.06;277639
34172;2012;6;39;7521;2;2;72058;2218483;15416805.84;277639
34172;2013;6;39;7521;2;3;71836;2181168;15244242.8;277639
34172;2014;6;39;7521;2;3;70417;2250320;15666959.15;277639
34172;2015;5;34;6398;2;3;63936;2133125;15250216.88;277639
34172;2016;5;35;6443;2;3;63773;2179673;15934259.3;277639
34172;2017;5;35;6471;2;3;66280;2103989;15830467.95;277639
34172;2018;6;36;6559;2;3;67498;1959081;14758774.9;277639
34172;2019;6;36;6559;2;3;65961;2001285;15491500.74;277639
34172;2020;6;36;6559;2;3;31900;632891;4605466.22;277639
93048;1960;;4;3402;;;;414955;97146.91664;92207
93048;1961;;4;3408;;;;348316;90225.42636;92207
93048;1962;;3;2328;;;;289265;82422.47586;92207
93048;1963;;3;2328;;;;242924;77101.39537;92207
93048;1964;;3;2328;;;;214800;77133.40966;92207
93048;1965;;3;2328;;;;176688;68692.00268;92207
93048;1966;;2;1558;;;;141794;59269.73872;95698
93048;1967;;2;1558;;;;108752;53628.36283;95698
93048;1968;;2;1558;;;;105002;52469.7503;95698
93048;1969;;1;850;;;;67921;34269.01458;95698
93048;1970;;1;850;;;;47726;24392.30011;95698
93048;1971;;4;1386;;;;77613;67755.81326;96587
93048;1972;;4;1386;;;;229910;275654.8066;96587
93048;1973;;4;1386;;;;205818;256587.0934;96587
93048;1974;;4;1386;;;;210741;276154.5345;96587
93048;1975;;4;1386;;;;189384;283226492;96587
93048;1976;;4;1386;;;;177677;298621.8609;96587
93048;1977;;3;514;;;;166528;313009.2369;96587
93048;1978;;3;514;;;;173264;360354261;93368
93048;1979;;4;790;;;;170235;383509.4374;93368
93048;1980;;4;790;;;;155820;371771.6253;93368
93048;1981;;4;790;;;;184808;500055339;93368
93048;1982;;4;790;;;;197816;599236.8402;93368
93048;1983;;4;790;;;;202204;633567.4442;93368
93048;1984;;4;790;;;;168439;540020.0013;93368
93048;1985;;4;790;;;;143578;492467.4941;93368
93048;1986;;4;790;;;;117545;463580.5624;94754
93048;1987;;3;511;;;;42048;133523.9718;94754
93048;1988;;3;511;;;;71141;216907.5107;94754
93048;1989;;3;511;;;;98908;319361.0923;94754
93048;1990;;3;511;;;;106211;339379.3435;94754
93048;1991;;3;511;;;;105560;371415.3214;94754
93048;1992;2;4;715;;;3282;126750;474978.3904;94754
93048;1993;2;4;715;;;3947;159533;618589.1758;94754
93048;1994;2;4;715;;;3767;142488;534110.0103;94754
93048;1995;2;4;715;;;3871;146418;564821.0172;90674
93048;1996;1;3;511;;;3622;125562;490290.5221;90674
93048;1997;1;3;511;;;3555;119146;467993.6337;90674
93048;1998;1;3;511;;;3804;125935;477652651;90674
93048;1999;1;3;511;;;3005;109690;399965.5465;90674
93048;2000;1;3;511;;;3698;129012;467926.7086;90674
93048;2001;1;3;511;;;3985;156518;577618.1975;90674
93048;2002;1;3;511;;1;3994;153865;576646.69;90674
93048;2003;1;3;511;;1;4384;168376;621209.05;103192
93048;2004;1;3;511;;1;4654;211522;787309.43;103192
93048;2005;1;3;511;;1;4533;200501;758230.68;103192
93048;2006;1;3;511;;1;3953;193279;720775.37;103520
93048;2007;1;3;511;;1;4447;190092;710234.07;104139
93048;2008;1;3;511;;1;4434;178439;669811.81;106691
93048;2009;1;3;511;;1;4410;187133;717391.1;106691
93048;2010;1;3;511;;1;4324;174058;727946.06;106691
93048;2011;1;3;511;;1;4329;171282;743889.47;106691
93048;2012;1;3;511;;1;4131;158450;668288.02;106691
93048;2013;1;3;511;;1;3610;114024;467564.82;106691
93048;2014;1;3;511;;1;4259;132908;527031.4;106691
93048;2015;1;6;1139;;1;5689;174740;715515.9;106691
93048;2016;1;6;1139;;1;8751;286749;1199001.4;106691
93048;2017;1;6;1139;;1;8896;306934;1295150.1;106691
93048;2018;1;6;1139;;1;8878;331840;1409764.4;106691
93048;2019;1;6;1139;;1;8582;358406;1534787.1;106691
93048;2020;1;6;1139;;1;4618;136278;573324.9;106691
68224;1960;;8;6331;;;;1944763;491588.3206;108995
68224;1961;;9;7272;;;;1815466;489741.2483;108995
68224;1962;;9;7272;;;;1715254;570292.5649;108995
68224;1963;;10;7522;;;;1690337;570975.3841;108995
68224;1964;;10;7522;;;;1772795;558165.5505;108995
68224;1965;;10;7541;;;;1844101;605464.6875;108995
68224;1966;;10;7541;;;;1673402;595524.4018;116336
68224;1967;;9;7257;;;;1495452;581740.8763;116336
68224;1968;;10;7436;;;;1422409;561572.3287;116336
68224;1969;;11;7596;;;;1323453;630100.1438;116336
68224;1970;;9;6772;;;;1335209;702236.2746;116336
68224;1971;;9;6772;;;;1362444;770941083;117013
68224;1972;;9;6722;;;;1355142;889262.4059;117013
68224;1973;;11;6233;;;;1213382;1005781629;117013
68224;1974;;11;6027;;;;1247761;1337101212;117013
68224;1975;;15;6813;;;;1301363;1618238086;117013
68224;1976;;15;6813;;;;1241915;1780487.44;117013
68224;1977;;15;6813;;;;1136678;1755910067;117013
68224;1978;;18;6468;;;;1222955;2101511684;112157
68224;1979;;18;6470;;;;1227759;2386343465;112157
68224;1980;;17;6220;;;;1160783;2569035165;112157
68224;1981;;17;6220;;;;1143662;2838975268;112157
68224;1982;;16;5705;;;;1261033;3432877308;112157
68224;1983;;15;4731;;;;1174048;3390953523;112157
68224;1984;;20;5451;;;;1205814;3853149063;112157
68224;1985;;20;5413;;;;1086080;3658581889;112157
68224;1986;;20;5351;;;;1084873;4391046692;108357
68224;1987;;16;4569;;;;888717;3807101334;108357
68224;1988;;16;4566;;;;759805;3477262397;108357
68224;1989;;15;3936;;;;733937;3495380319;108357
68224;1990;;15;3936;;;;734797;3664144124;108357
68224;1991;;15;3936;;;;687974;3639369318;108357
68224;1992;5;15;3743;;;20320;628056;3477113286;108357
68224;1993;3;10;2322;;;15005;684676;3823864979;108357
68224;1994;4;14;2714;;;14975;660898;3688728072;108357
68224;1995;4;14;2713;;;19768;714490;4120201172;110359
68224;1996;4;14;2713;1;;20213;716482;4192530456;110359
68224;1997;4;14;2713;1;;21063;762390;4513685653;110359
68224;1998;4;14;2713;1;;20356;839822;5043546.3;110359
68224;1999;5;26;6193;2;;21259;715817;4374526227;110359
68224;2000;4;25;6451;2;;35431;979132;5916777014;110359
68224;2001;4;25;6321;2;;34760;1156236;6905697934;110359
68224;2002;4;25;6321;2;2;22833;1052541;6403908.44;110359
68224;2003;3;16;4757;1;1;22222;990652;6114282.91;111156
68224;2004;3;16;4757;1;2;22318;1053770;6429786.93;111156
68224;2005;3;16;4757;1;1;21502;909507;5571682.09;111156
68224;2006;3;16;4757;1;1;21145;948559;5979989.44;110755
68224;2007;4;24;5611;2;1;23394;915674;5842844.8;112063
68224;2008;3;23;5513;2;1;37466;1015262;6391481.86;110370
68224;2009;3;23;5513;2;1;35523;1042243;6804894.07;110370
68224;2010;3;23;5513;2;2;34728;1003711;6815827.23;110370
68224;2011;3;23;5513;2;2;34379;1002572;6859596.88;110370
68224;2012;3;23;5513;2;1;35702;934453;6529251.16;110370
68224;2013;3;23;5513;2;1;36913;852389;5895329.27;110370
68224;2014;3;23;5513;2;1;36815;845146;5741205.68;110370
68224;2015;3;23;5513;2;1;36695;811374;5690560.23;110370
68224;2016;3;23;5513;2;1;37737;794809;5580607.21;110370
68224;2017;3;23;5513;2;1;37309;780529;5545631.99;110370
68224;2018;3;23;5513;2;1;36772;688813;5001049.23;110370
68224;2019;3;23;5513;2;1;36910;716495;5265625.86;110370
68224;2020;3;23;5513;2;1;19552;195449;1414275.52;110370
54395;1960;;16;11827;;;;2385790;795629.4391;128677
54395;1961;;15;11627;;;;2153663;786513.1403;128677
54395;1962;;15;11627;;;;2053038;835775.6682;128677
54395;1963;;15;11548;;;;1879908;837328.8188;128677
54395;1964;;13;10242;;;;1873222;854523.0861;128677
54395;1965;;13;10242;;;;1916190;918578.8093;128677
54395;1966;;13;10242;;;;1750561;958142.6831;123428
54395;1967;;13;10242;;;;1623116;1002564802;123428
54395;1968;;12;10047;;;;1578233;991218.3268;123428
54395;1969;;12;9871;;;;1420905;972602.7773;123428
54395;1970;;12;9871;;;;1481332;1142738.32;123428
54395;1971;;11;8091;;;;1386061;1205727052;107902
54395;1972;;10;7282;;;;1362167;1320247669;107902
54395;1973;;13;6910;;;;1192750;1318490389;107902
54395;1974;;15;7013;;;;1304055;1766693853;107902
54395;1975;;15;7015;;;;1365362;2155941777;107902
54395;1976;;17;6922;;;;1363520;2409408239;107902
54395;1977;;21;7669;;;;1399618;2605624454;107902
54395;1978;;21;6975;;;;1432052;2889983795;96317
54395;1979;;23;7185;;;;1437463;3080984119;96317
54395;1980;;23;7185;;;;1485443;3370851443;96317
54395;1981;;23;7185;;;;1562447;4021741212;96317
54395;1982;;27;7405;;;;1636874;4795833111;96317
54395;1983;;26;6771;;;;1552384;4860992413;96317
54395;1984;;29;7391;;;;1524690;5015368081;96317
54395;1985;;30;7555;;;;1388792;4838541246;96317
54395;1986;;31;7395;;;;1381780;5776050503;99351
54395;1987;;29;6699;;;;1165270;4966933686;99351
54395;1988;;25;5952;;;;995350;4467229407;99351
54395;1989;;25;5952;;;;936000;4457706831;99351
54395;1990;;26;6096;;;;922992;4627926355;99351
54395;1991;;26;5959;;;;889804;4717898143;99351
54395;1992;4;17;4098;;;24040;911799;4835215571;99351
54395;1993;3;14;2820;;;22362;1071821;5702064922;99351
54395;1994;4;15;2986;;;23667;999262;5429990.38;99351
54395;1995;4;15;2986;;;24344;1024174;5655145993;103605
54395;1996;4;15;2986;;;25760;1063699;5807830239;103605
54395;1997;4;15;2986;;;27991;1108508;5840400819;103605
54395;1998;4;15;2986;;;27259;879907;4647551745;103605
54395;1999;4;15;2986;;;27587;728929;3825928529;103605
54395;2000;4;15;2986;;;26865;743910;3852538352;103605
54395;2001;4;15;2986;;;26317;842567;4410088771;103605
54395;2002;4;15;2986;;1;25843;774340;4089541.52;103605
54395;2003;4;15;2986;;1;25962;689331;3564650.68;106318
54395;2004;4;15;2986;;1;25415;735211;3833881.82;106318
54395;2005;5;25;5623;1;2;28856;747159;3909583.42;106318
54395;2006;5;25;5623;1;2;42662;1090452;6011407.07;105067
54395;2007;5;25;5623;1;1;43981;1123808;6360328.11;104072
54395;2008;5;25;5623;1;1;45448;1245889;7309692.67;105162
54395;2009;5;25;5623;1;2;44171;1287464;8025827.87;105162
54395;2010;5;25;5623;1;2;42451;1290642;8479307.66;105162
54395;2011;5;25;5623;1;2;43010;1259103;8315836.92;105162
54395;2012;5;25;5623;1;2;43613;1185297;7935271.25;105162
54395;2013;5;25;5623;1;2;42448;1128806;7538434.42;105162
54395;2014;5;25;5623;1;2;42271;1183461;7749525.52;105162
54395;2015;5;25;5623;1;2;41769;1162735;7722605.34;105162
54395;2016;5;25;5623;1;2;41379;1159855;7790023.37;105162
54395;2017;5;27;5816;2;2;38176;1121731;7683367.38;105162
54395;2018;5;27;5365;2;2;46839;1113044;7656468.29;105162
54395;2019;5;27;5365;2;2;46244;1138390;8030924.43;105162
