nomTypeFilm,numCinema,nombre
Inedit,413157,138
Inedit,416021,73
Inedit,416622,95
Inedit,418651,90
Inedit,421203,1
Inedit,421204,35
Inedit,421932,65
Inedit,423382,48
Inedit,423422,69
Inedit,426151,65
Inedit,426463,104
Inedit,427042,40
Inedit,427363,70
Inedit,427861,88
Inedit,428921,57
Inedit,430243,82
Inedit,433913,80
Inedit,433975,77
Inedit,436927,129
Inedit,438631,110
Inedit,439295,199
Inedit,439745,106
Inedit,440044,154
Inedit,441063,84
Inedit,441261,65
Inedit,442861,27
Inedit,444330,103
Inedit,448802,98
Inedit,449133,77
Inedit,449702,90
Inedit,450271,42
Inedit,450871,84
Inedit,454504,102
Inedit,456493,54
Inedit,463353,122
Inedit,465651,29
Inedit,467301,67
Inedit,469500,104
Inedit,701400,35
Inedit,715100,93
Inedit,715700,35
Inedit,720500,62
Inedit,720551,166
Inedit,720650,115
Inedit,720800,112
Inedit,721100,125
Inedit,721750,100
Inedit,722000,81
Inedit,723560,42
Inedit,723760,105
Inedit,724600,84
Inedit,724640,36
Inedit,483,76
Inedit,721,64
Inedit,751,56
Inedit,803,10
Inedit,883,5
Inedit,2543,0
Inedit,3211,41
Inedit,3222,120
Inedit,5861,55
Inedit,7711,74
Inedit,8132,97
Inedit,8531,14
Inedit,9452,48
Inedit,9700,88
Inedit,10184,66
Inedit,11854,78
Inedit,12101,87
Inedit,12572,79
Inedit,13413,96
Inedit,15682,31
Inedit,19702,53
Inedit,19983,45
Inedit,20203,75
Inedit,20672,89
Inedit,20931,155
Inedit,22634,118
Inedit,23301,43
Inedit,23323,99
Inedit,23561,58
Inedit,23933,66
Inedit,23951,82
Inedit,26180,33
Inedit,26402,87
Inedit,29563,0
Inedit,30482,37
Inedit,32771,43
Inedit,33122,87
Inedit,33772,92
Inedit,33912,22
Inedit,34482,59
Inedit,35872,64
Inedit,35953,12
Inedit,36013,87
Inedit,36071,78
Inedit,37350,38
Inedit,38501,80
Inedit,39131,56
Inedit,39442,0
Inedit,39474,101
Inedit,39662,57
Inedit,41142,66
Inedit,42841,110
Inedit,44005,45
Inedit,44042,103
Inedit,44239,8
Inedit,45132,87
Inedit,48503,127
Inedit,50151,147
Inedit,51261,101
Inedit,52532,76
Inedit,54292,57
Inedit,54604,124
Inedit,54891,102
Inedit,56475,132
Inedit,56558,40
Inedit,57141,115
Inedit,57303,30
Inedit,57851,35
Inedit,58121,44
Inedit,58841,54
Inedit,62802,110
Inedit,62871,129
Inedit,63411,112
Inedit,67312,32
Inedit,67903,17
Inedit,71791,70
Inedit,73083,128
Inedit,74322,80
Inedit,75021,78
Inedit,76825,98
Inedit,80942,76
Inedit,81456,101
Inedit,82133,95
Inedit,82961,100
Inedit,84711,68
Inedit,85993,156
Inedit,86072,2
Inedit,86313,86
Inedit,86561,66
Inedit,86772,27
Inedit,86781,109
Inedit,87941,71
Inedit,87966,86
Inedit,88236,126
Inedit,88371,18
Inedit,88512,75
Inedit,88751,106
Inedit,90112,86
Inedit,94997,90
Inedit,95006,70
Inedit,95052,3
Inedit,95405,20
Inedit,95451,49
Inedit,96611,105
Inedit,99631,88
Inedit,102173,119
Inedit,102246,138
Inedit,103166,156
Inedit,104143,15
Inedit,104282,68
Inedit,104301,103
Inedit,104801,57
Inedit,106582,36
Inedit,106673,88
Inedit,106681,3
Inedit,107511,55
Inedit,110761,55
Inedit,112014,62
Inedit,114062,80
Inedit,114701,74
Inedit,114720,72
Inedit,114727,102
Inedit,114971,2
Inedit,115104,61
Inedit,115566,85
Inedit,119812,41
Inedit,120071,30
Inedit,122243,59
Inedit,123905,4
Inedit,125135,78
Inedit,125424,39
Inedit,125933,47
Inedit,136201,33
Inedit,136686,100
Inedit,137481,65
Inedit,138345,51
Inedit,138594,8
Inedit,138901,120
Inedit,139283,16
Inedit,139541,131
Inedit,141262,36
Inedit,141321,78
Inedit,141711,108
Inedit,141823,109
Inedit,142311,44
Inedit,142626,97
Inedit,143691,42
Inedit,143731,126
Inedit,154142,92
Inedit,154251,43
Inedit,154393,142
Inedit,154444,128
Inedit,154712,53
Inedit,156393,37
Inedit,158812,66
Inedit,159674,82
Inedit,161061,142
Inedit,163811,55
Inedit,164811,64
Inedit,165383,0
Inedit,165801,78
Inedit,165884,142
Inedit,166434,90
Inedit,166862,92
Inedit,167151,96
Inedit,168193,110
Inedit,171253,85
Inedit,172213,42
Inedit,173991,94
Inedit,178231,90
Inedit,182462,73
Inedit,183951,131
Inedit,184252,92
Inedit,190281,46
Inedit,192833,32
Inedit,193111,96
Inedit,193442,75
Inedit,199951,85
Inedit,201253,67
Inedit,201753,56
Inedit,202891,4
Inedit,203523,52
Inedit,204141,16
Inedit,204312,70
Inedit,208981,21
Inedit,212450,69
Inedit,212871,78
Inedit,215183,101
Inedit,218381,92
Inedit,219191,105
Inedit,221712,140
Inedit,223593,79
Inedit,224165,86
Inedit,225444,143
Inedit,226211,65
Inedit,226974,117
Inedit,229082,67
Inedit,230152,69
Inedit,230301,82
Inedit,231939,60
Inedit,232584,58
Inedit,233001,159
Inedit,234295,0
Inedit,235942,46
Inedit,236001,97
Inedit,237903,91
Inedit,237933,128
Inedit,238244,59
Inedit,239353,145
Inedit,243839,32
Inedit,245911,89
Inedit,248254,139
Inedit,248763,9
Inedit,249451,52
Inedit,250410,38
Inedit,250751,107
Inedit,250935,73
Inedit,254173,27
Inedit,255421,4
Inedit,257772,64
Inedit,258161,77
Inedit,259022,98
Inedit,260903,61
Inedit,260904,45
Inedit,262921,107
Inedit,263484,63
Inedit,263612,47
Inedit,263912,110
Inedit,264672,70
Inedit,266213,92
Inedit,266292,64
Inedit,266361,90
Inedit,266571,95
Inedit,267061,24
Inedit,270562,47
Inedit,271052,46
Inedit,272358,66
Inedit,272481,101
Inedit,274502,67
Inedit,274543,44
Inedit,274682,50
Inedit,274702,113
Inedit,274900,3
Inedit,275311,130
Inedit,275336,28
Inedit,277331,73
Inedit,278241,47
Inedit,278802,43
Inedit,278805,28
Inedit,282631,135
Inedit,282922,89
Inedit,283043,99
Inedit,283105,130
Inedit,283523,61
Inedit,283551,92
Inedit,284121,111
Inedit,284362,42
Inedit,287391,63
Inedit,287462,47
Inedit,288151,47
Inedit,288571,95
Inedit,289344,61
Inedit,290044,94
Inedit,291144,127
Inedit,293630,5
Inedit,297871,67
Inedit,298831,145
Inedit,298834,105
Inedit,299572,106
Inedit,302933,52
Inedit,305014,86
Inedit,305041,102
Inedit,305632,84
Inedit,309331,66
Inedit,310106,26
Inedit,310180,79
Inedit,310542,77
Inedit,314451,28
Inedit,315312,92
Inedit,317442,74
Inedit,319161,101
Inedit,320311,106
Inedit,324731,98
Inedit,326263,71
Inedit,326550,79
Inedit,326741,16
Inedit,327092,14
Inedit,327945,161
Inedit,327961,44
Inedit,328244,113
Inedit,333683,86
Inedit,333751,51
Inedit,334606,94
Inedit,335054,62
Inedit,335303,139
Inedit,338902,97
Inedit,343321,74
Inedit,345421,44
Inedit,346502,100
Inedit,346622,70
Inedit,347831,57
Inedit,348296,102
Inedit,348314,8
Inedit,350414,162
Inedit,350542,21
Inedit,351052,144
Inedit,352610,74
Inedit,357751,69
Inedit,358561,73
Inedit,364961,2
Inedit,367052,95
Inedit,367453,3
Inedit,368801,129
Inedit,370073,60
Inedit,370483,141
Inedit,371131,74
Inedit,374903,76
Inedit,376802,18
Inedit,377083,122
Inedit,377441,82
Inedit,381260,74
Inedit,382552,144
Inedit,385421,38
Inedit,385491,102
Inedit,386864,0
Inedit,386961,97
Inedit,387092,65
Inedit,387191,80
Inedit,387661,45
Inedit,390271,56
Inedit,390680,70
Inedit,390793,96
Inedit,390821,41
Inedit,391951,70
Inedit,392671,103
Inedit,393293,105
Inedit,394201,113
Inedit,395463,53
Inedit,395484,117
Inedit,396771,31
Inedit,396961,52
Inedit,399686,82
Inedit,399689,80
Inedit,399721,97
Inedit,403400,50
Inedit,405772,123
Inedit,407871,123
Inedit,408323,124
Inedit,409142,11
Inedit,409903,65
Inedit,411244,12
Inedit,412532,39
Inedit,414162,123
Inedit,418633,51
Inedit,418992,100
Inedit,419082,106
Inedit,420443,118
Inedit,421441,89
Inedit,421911,92
Inedit,421923,86
Inedit,422871,100
Inedit,423383,52
Inedit,423561,88
Inedit,423865,118
Inedit,424194,147
Inedit,424465,99
Inedit,426533,38
Inedit,427442,6
Inedit,427703,50
Inedit,429814,124
Inedit,430222,71
Inedit,430771,57
Inedit,431351,44
Inedit,431771,107
Inedit,433570,102
Inedit,434402,61
Inedit,436453,189
Inedit,437012,129
Inedit,437401,79
Inedit,437630,21
Inedit,438001,95
Inedit,439271,44
Inedit,439721,88
Inedit,439901,94
Inedit,439941,111
Inedit,441861,98
Inedit,444091,65
Inedit,446494,93
Inedit,446901,88
Inedit,450171,70
Inedit,452571,121
Inedit,454671,112
Inedit,455071,75
Inedit,457562,30
Inedit,457861,13
Inedit,460135,4
Inedit,462321,71
Inedit,463643,78
Inedit,464706,86
Inedit,468741,43
Inedit,576000,129
Inedit,700000,118
Inedit,702550,76
Inedit,703700,58
Inedit,704450,0
Inedit,720450,111
Inedit,720600,79
Inedit,720750,108
Inedit,720850,176
Inedit,721000,119
Inedit,721450,116
Inedit,722040,87
Inedit,722200,49
Inedit,722241,113
Inedit,723960,123
Inedit,724760,74
Inedit,724800,70
Inedit,12,44
Inedit,54,65
Inedit,311,56
Inedit,612,64
Inedit,741,50
Inedit,814,46
Inedit,1031,63
Inedit,2982,67
Inedit,4731,97
Inedit,6212,77
Inedit,6611,158
Inedit,7491,128
Inedit,8361,22
Inedit,8425,2
Inedit,8513,20
Inedit,8621,59
Inedit,9802,14
Inedit,9920,123
Inedit,10192,83
Inedit,10552,36
Inedit,12612,60
Inedit,13161,18
Inedit,13513,109
Inedit,13622,108
Inedit,13683,3
Inedit,13685,2
Inedit,14033,65
Inedit,14222,57
Inedit,15792,37
Inedit,16573,73
Inedit,17545,110
Inedit,18291,111
Inedit,18861,153
Inedit,18866,130
Inedit,20311,31
Inedit,21532,99
Inedit,22636,79
Inedit,23392,128
Inedit,23513,78
Inedit,24246,75
Inedit,26132,113
Inedit,27834,63
Inedit,28462,121
Inedit,31236,127
Inedit,31331,3
Inedit,33791,126
Inedit,35861,109
Inedit,36122,48
Inedit,36282,18
Inedit,40293,41
Inedit,41134,76
Inedit,42717,105
Inedit,44502,116
Inedit,45471,42
Inedit,47950,64
Inedit,48241,79
Inedit,52174,118
Inedit,52619,45
Inedit,53461,60
Inedit,57221,82
Inedit,57821,115
Inedit,58143,116
Inedit,59211,62
Inedit,62121,46
Inedit,66714,47
Inedit,66835,46
Inedit,67021,6
Inedit,68025,69
Inedit,68114,52
Inedit,69231,37
Inedit,71901,39
Inedit,73098,0
Inedit,74662,105
Inedit,76821,108
Inedit,78542,106
Inedit,81101,111
Inedit,81451,123
Inedit,82604,48
Inedit,83601,61
Inedit,84441,33
Inedit,84712,83
Inedit,85851,77
Inedit,87772,151
Inedit,89481,89
Inedit,90345,21
Inedit,90763,99
Inedit,90932,122
Inedit,91033,5
Inedit,92302,6
Inedit,93261,103
Inedit,94711,29
Inedit,95413,92
Inedit,95562,92
Inedit,95732,89
Inedit,97431,104
Inedit,103985,109
Inedit,104391,96
Inedit,104824,92
Inedit,106262,43
Inedit,106291,39
Inedit,108298,20
Inedit,108774,78
Inedit,109836,111
Inedit,110351,102
Inedit,111621,103
Inedit,112825,85
Inedit,114564,115
Inedit,114621,78
Inedit,114664,43
Inedit,115562,45
Inedit,117742,138
Inedit,118495,95
Inedit,119181,135
Inedit,120241,56
Inedit,120434,10
Inedit,121792,31
Inedit,122525,38
Inedit,125513,74
Inedit,127821,108
Inedit,128421,110
Inedit,129441,116
Inedit,130653,80
Inedit,133212,118
Inedit,133381,49
Inedit,136753,93
Inedit,136912,48
Inedit,138462,28
Inedit,139232,73
Inedit,140713,74
Inedit,141031,38
Inedit,142522,27
Inedit,144981,113
Inedit,146371,122
Inedit,146393,135
Inedit,146931,67
Inedit,147084,16
Inedit,147521,81
Inedit,148024,49
Inedit,148811,98
Inedit,153083,114
Inedit,155414,89
Inedit,157231,121
Inedit,159364,118
Inedit,162212,63
Inedit,162213,46
Inedit,164022,80
Inedit,164831,81
Inedit,167035,76
Inedit,168942,59
Inedit,171242,124
Inedit,172682,62
Inedit,172743,27
Inedit,173332,50
Inedit,173432,105
Inedit,179852,99
Inedit,181262,148
Inedit,181553,4
Inedit,183301,120
Inedit,184852,95
Inedit,185023,97
Inedit,185044,68
Inedit,187022,104
Inedit,187201,127
Inedit,187365,98
Inedit,187515,127
Inedit,188341,59
Inedit,188762,55
Inedit,189830,90
Inedit,190194,66
Inedit,192631,43
Inedit,193591,123
Inedit,195021,79
Inedit,196901,104
Inedit,199831,96
Inedit,200332,114
Inedit,202551,82
Inedit,204534,51
Inedit,207170,27
Inedit,213491,71
Inedit,215092,56
Inedit,215621,11
Inedit,215634,97
Inedit,216451,68
Inedit,216843,95
Inedit,220603,33
Inedit,222030,92
Inedit,222481,37
Inedit,225081,60
Inedit,226883,103
Inedit,229262,55
Inedit,229833,87
Inedit,231270,153
Inedit,232454,102
Inedit,234801,79
Inedit,236594,89
Inedit,238013,64
Inedit,238421,48
Inedit,238494,38
Inedit,239412,95
Inedit,241923,38
Inedit,244492,113
Inedit,245883,107
Inedit,246501,75
Inedit,246763,90
Inedit,248151,82
Inedit,249441,95
Inedit,249471,106
Inedit,249563,42
Inedit,249831,99
Inedit,253763,133
Inedit,254005,103
Inedit,256211,83
Inedit,260731,163
Inedit,263563,68
Inedit,264123,39
Inedit,264591,72
Inedit,267832,103
Inedit,268733,132
Inedit,268813,85
Inedit,269635,131
Inedit,269843,52
Inedit,273631,56
Inedit,274603,85
Inedit,275201,154
Inedit,275771,18
Inedit,276086,193
Inedit,276361,50
Inedit,278432,80
Inedit,278721,80
Inedit,279663,84
Inedit,280653,145
Inedit,282583,55
Inedit,283412,76
Inedit,284113,111
Inedit,284155,0
Inedit,284207,105
Inedit,284613,45
Inedit,284631,113
Inedit,287472,72
Inedit,288024,81
Inedit,291731,108
Inedit,293121,76
Inedit,293392,83
Inedit,293801,2
Inedit,299281,76
Inedit,299511,20
Inedit,300801,95
Inedit,303475,100
Inedit,306414,151
Inedit,306521,113
Inedit,306601,59
Inedit,307135,175
Inedit,307361,37
Inedit,307943,96
Inedit,309891,35
Inedit,312973,118
Inedit,313151,20
Inedit,314471,128
Inedit,314601,87
Inedit,315251,70
Inedit,317291,70
Inedit,318801,113
Inedit,319022,65
Inedit,320411,81
Inedit,320771,103
Inedit,320873,64
Inedit,321121,80
Inedit,322721,19
Inedit,322952,118
Inedit,323493,88
Inedit,328621,64
Inedit,329792,108
Inedit,330021,101
Inedit,330052,113
Inedit,335108,146
Inedit,336191,88
Inedit,338342,48
Inedit,339810,13
Inedit,339852,45
Inedit,340411,34
Inedit,341321,68
Inedit,342071,97
Inedit,342900,140
Inedit,343750,119
Inedit,344352,80
Inedit,344590,117
Inedit,349322,50
Inedit,349492,60
Inedit,349524,101
Inedit,351333,116
Inedit,352923,159
Inedit,354301,93
Inedit,357672,67
Inedit,360572,71
Inedit,362074,48
Inedit,362773,76
Inedit,363480,49
Inedit,364205,109
Inedit,368403,20
Inedit,368614,58
Inedit,369781,101
Inedit,373599,1
Inedit,374021,55
Inedit,374582,102
Inedit,375012,49
Inedit,375325,42
Inedit,377892,60
Inedit,378061,26
Inedit,382412,99
Inedit,383261,86
Inedit,384532,99
Inedit,385371,35
Inedit,386192,91
Inedit,386792,49
Inedit,390024,93
Inedit,390184,65
Inedit,392710,100
Inedit,397231,73
Inedit,400305,127
Inedit,401371,42
Inedit,402242,66
Inedit,402493,74
Inedit,404603,90
Inedit,405462,87
Inedit,405831,122
Inedit,408122,29
Inedit,408441,103
Inedit,408682,172
Inedit,408744,69
Inedit,411461,130
Inedit,415471,108
Inedit,417332,74
Inedit,418121,87
Inedit,419912,120
Inedit,421242,93
Inedit,422432,77
Inedit,423061,145
Inedit,423501,51
Inedit,424781,44
Inedit,426761,47
Inedit,427312,51
Inedit,428103,85
Inedit,428483,51
Inedit,428711,41
Inedit,428942,174
Inedit,428961,40
Inedit,429951,87
Inedit,430261,67
Inedit,430446,155
Inedit,430886,49
Inedit,430923,36
Inedit,431023,89
Inedit,431604,76
Inedit,433972,63
Inedit,436962,72
Inedit,438622,78
Inedit,439061,44
Inedit,439503,50
Inedit,439942,26
Inedit,440286,97
Inedit,441172,75
Inedit,442002,71
Inedit,442370,121
Inedit,444143,53
Inedit,445201,95
Inedit,446204,4
Inedit,446302,14
Inedit,447622,123
Inedit,450575,7
Inedit,454032,47
Inedit,454712,43
Inedit,455770,78
Inedit,456362,142
Inedit,456762,53
Inedit,457983,12
Inedit,458401,86
Inedit,460784,83
Inedit,461663,93
Inedit,462953,94
Inedit,463723,83
Inedit,463931,126
Inedit,464692,36
Inedit,465920,13
Inedit,710250,112
Inedit,718750,110
Inedit,719400,75
Inedit,720000,29
Inedit,720250,106
Inedit,721500,110
Inedit,721900,103
Inedit,722080,2
Inedit,722240,0
Inedit,722720,77
Inedit,723800,91
Inedit,723840,4
Inedit,724280,84
Inedit,724840,2
Inedit,35,43
Inedit,481,173
Inedit,531,68
Inedit,801,84
Inedit,1392,36
Inedit,2251,51
Inedit,5691,77
Inedit,5841,39
Inedit,5852,43
Inedit,6531,74
Inedit,7394,109
Inedit,8161,49
Inedit,8391,9
Inedit,8661,44
Inedit,9803,82
Inedit,9950,68
Inedit,12833,29
Inedit,13151,85
Inedit,13454,9
Inedit,14533,157
Inedit,15374,100
Inedit,15741,88
Inedit,16081,116
Inedit,16803,67
Inedit,17803,165
Inedit,17961,97
Inedit,19242,76
Inedit,19901,113
Inedit,22051,70
Inedit,22231,130
Inedit,23131,90
Inedit,23241,76
Inedit,23541,47
Inedit,25179,42
Inedit,26662,88
Inedit,27573,75
Inedit,29062,113
Inedit,29123,162
Inedit,30761,58
Inedit,32092,116
Inedit,32363,105
Inedit,32651,129
Inedit,32941,102
Inedit,33621,18
Inedit,35272,20
Inedit,36352,63
Inedit,39174,34
Inedit,40708,96
Inedit,41781,46
Inedit,42201,118
Inedit,42621,54
Inedit,44131,64
Inedit,45602,132
Inedit,46613,175
Inedit,47476,182
Inedit,52141,85
Inedit,52162,9
Inedit,54692,101
Inedit,54931,94
Inedit,57451,42
Inedit,59351,50
Inedit,59604,28
Inedit,62804,163
Inedit,64352,78
Inedit,66761,140
Inedit,66923,88
Inedit,67304,76
Inedit,67711,81
Inedit,67904,69
Inedit,67981,32
Inedit,68423,139
Inedit,68517,128
Inedit,72985,127
Inedit,74339,65
Inedit,74471,57
Inedit,75703,102
Inedit,80981,67
Inedit,82741,24
Inedit,82752,40
Inedit,84382,64
Inedit,84745,71
Inedit,84830,70
Inedit,84831,82
Inedit,84981,11
Inedit,85981,20
Inedit,86173,36
Inedit,87646,79
Inedit,89644,97
Inedit,90312,136
Inedit,90313,18
Inedit,94745,94
Inedit,94802,54
Inedit,94922,110
Inedit,95041,0
Inedit,96533,38
Inedit,96950,3
Inedit,99051,70
Inedit,104032,81
Inedit,104863,49
Inedit,104933,23
Inedit,105092,8
Inedit,105404,115
Inedit,106031,66
Inedit,108592,79
Inedit,110372,100
Inedit,111071,34
Inedit,111583,133
Inedit,112095,139
Inedit,112811,126
Inedit,113271,76
Inedit,114211,33
Inedit,114523,73
Inedit,114717,58
Inedit,115334,123
Inedit,115511,52
Inedit,115521,40
Inedit,115565,18
Inedit,116021,72
Inedit,117025,0
Inedit,118073,18
Inedit,119054,74
Inedit,120293,114
Inedit,120963,59
Inedit,123914,78
Inedit,125291,69
Inedit,127103,116
Inedit,128541,105
Inedit,128605,64
Inedit,130633,92
Inedit,133681,24
Inedit,136672,45
Inedit,138741,80
Inedit,139022,19
Inedit,141410,123
Inedit,141631,57
Inedit,141657,115
Inedit,141712,0
Inedit,142171,101
Inedit,143720,113
Inedit,143772,18
Inedit,144262,21
Inedit,145241,115
Inedit,147471,45
Inedit,149362,53
Inedit,149631,107
Inedit,152732,85
Inedit,158201,57
Inedit,158783,100
Inedit,160742,89
Inedit,160923,85
Inedit,163150,78
Inedit,164003,107
Inedit,164112,63
Inedit,164731,43
Inedit,168071,20
Inedit,169572,6
Inedit,171650,28
Inedit,171881,64
Inedit,172744,49
Inedit,173083,22
Inedit,174961,84
Inedit,175404,65
Inedit,175513,101
Inedit,177112,70
Inedit,177663,80
Inedit,180261,71
Inedit,181351,110
Inedit,184213,135
Inedit,185002,47
Inedit,187793,74
Inedit,188251,28
Inedit,188591,203
Inedit,189661,103
Inedit,191591,111
Inedit,192961,127
Inedit,194541,122
Inedit,195211,152
Inedit,195741,118
Inedit,199121,91
Inedit,199152,21
Inedit,199153,66
Inedit,200262,29
Inedit,201482,42
Inedit,201661,146
Inedit,203311,76
Inedit,203910,189
Inedit,204111,12
Inedit,205213,2
Inedit,209682,116
Inedit,213122,13
Inedit,213233,71
Inedit,215502,62
Inedit,216171,126
Inedit,216851,0
Inedit,220074,130
Inedit,220334,20
Inedit,220681,109
Inedit,222821,105
Inedit,222841,131
Inedit,224413,102
Inedit,226040,134
Inedit,226125,122
Inedit,228305,32
Inedit,228311,141
Inedit,228370,133
Inedit,228531,57
Inedit,230475,127
Inedit,233062,78
Inedit,233802,83
Inedit,234273,51
Inedit,234296,76
Inedit,234297,1
Inedit,236511,94
Inedit,237554,85
Inedit,238164,90
Inedit,238351,63
Inedit,238461,127
Inedit,242003,79
Inedit,244481,26
Inedit,247565,81
Inedit,248192,125
Inedit,249581,45
Inedit,252342,60
Inedit,252701,44
Inedit,252712,99
Inedit,252742,157
Inedit,255991,119
Inedit,258812,80
Inedit,261032,16
Inedit,261351,97
Inedit,261603,98
Inedit,261623,68
Inedit,263261,85
Inedit,266752,36
Inedit,266962,108
Inedit,268972,109
Inedit,271055,92
Inedit,274201,74
Inedit,276554,57
Inedit,279184,50
Inedit,280894,138
Inedit,283051,103
Inedit,284502,78
Inedit,287452,100
Inedit,292201,30
Inedit,292377,81
Inedit,292782,104
Inedit,293531,57
Inedit,294891,114
Inedit,295122,24
Inedit,296615,53
Inedit,298964,56
Inedit,299451,57
Inedit,299685,88
Inedit,302312,86
Inedit,302596,19
Inedit,303445,40
Inedit,305402,104
Inedit,306243,96
Inedit,307543,130
Inedit,310485,23
Inedit,310645,40
Inedit,310925,85
Inedit,312221,79
Inedit,312443,88
Inedit,313842,102
Inedit,313912,112
Inedit,314931,32
Inedit,317345,69
Inedit,317911,99
Inedit,318483,101
Inedit,318782,115
Inedit,319302,79
Inedit,319582,50
Inedit,320783,74
Inedit,320971,8
Inedit,321132,116
Inedit,321343,155
Inedit,321854,86
Inedit,323884,86
Inedit,326085,133
Inedit,329531,119
Inedit,330574,71
Inedit,331401,111
Inedit,333304,151
Inedit,333901,181
Inedit,335055,49
Inedit,335473,34
Inedit,336732,77
Inedit,337353,129
Inedit,338145,68
Inedit,338212,63
Inedit,338332,99
Inedit,339013,92
Inedit,339254,48
Inedit,339664,111
Inedit,339871,142
Inedit,340043,64
Inedit,340874,142
Inedit,341752,118
Inedit,341771,47
Inedit,342020,96
Inedit,342112,92
Inedit,343951,114
Inedit,344532,165
Inedit,344571,118
Inedit,347175,52
Inedit,347732,127
Inedit,351034,57
Inedit,351621,82
Inedit,353201,115
Inedit,354782,122
Inedit,355933,96
Inedit,356431,75
Inedit,359082,79
Inedit,362693,59
Inedit,364503,79
Inedit,364632,20
Inedit,364991,46
Inedit,368764,77
Inedit,370411,91
Inedit,372923,120
Inedit,376842,114
Inedit,378233,96
Inedit,379671,84
Inedit,381912,111
Inedit,382760,139
Inedit,383589,88
Inedit,384792,64
Inedit,385392,59
Inedit,385941,52
Inedit,387501,85
Inedit,390452,65
Inedit,391451,79
Inedit,392882,92
Inedit,396242,20
Inedit,396275,118
Inedit,398525,86
Inedit,398526,60
Inedit,398574,158
Inedit,398731,44
Inedit,399893,70
Inedit,402243,67
Inedit,402431,37
Inedit,403281,86
Inedit,404612,64
Inedit,405509,56
Inedit,406352,100
Inedit,407321,28
Inedit,409303,4
Inedit,411333,50
Inedit,412251,104
Inedit,413111,91
Inedit,414352,95
Inedit,416921,10
Inedit,425503,121
Inedit,425783,74
Inedit,426301,102
Inedit,426831,45
Inedit,426921,66
Inedit,429621,1
Inedit,430404,23
Inedit,430620,64
Inedit,431352,81
Inedit,431551,72
Inedit,432661,119
Inedit,432832,85
Inedit,435331,32
Inedit,437561,70
Inedit,437562,49
Inedit,437674,76
Inedit,438291,83
Inedit,439583,71
Inedit,441352,86
Inedit,441383,72
Inedit,441876,89
Inedit,443601,42
Inedit,444144,118
Inedit,446171,146
Inedit,446804,102
Inedit,449542,115
Inedit,450742,56
Inedit,451594,74
Inedit,451631,104
Inedit,453462,102
Inedit,455951,77
Inedit,456251,134
Inedit,456305,54
Inedit,456402,64
Inedit,457411,113
Inedit,457563,84
Inedit,457576,99
Inedit,459221,110
Inedit,460033,68
Inedit,462304,0
Inedit,462644,72
Inedit,463372,35
Inedit,464001,56
Inedit,465872,82
Inedit,469181,31
Inedit,469602,153
Inedit,701401,35
Inedit,707300,141
Inedit,707900,99
Inedit,718200,97
Inedit,718210,90
Inedit,720150,122
Inedit,720200,105
Inedit,720300,150
Inedit,720350,97
Inedit,720400,141
Inedit,721602,93
Inedit,721850,141
Inedit,722120,138
Inedit,723120,151
Inedit,723200,70
Inedit,723680,84
Inedit,724000,95
Inedit,724080,68
Inedit,724320,116
Inedit,724440,98
Semaine1,55,53
Semaine1,204,41
Semaine1,301,8
Semaine1,451,63
Semaine1,731,58
Semaine1,891,0
Semaine1,1393,1
Semaine1,1681,217
Semaine1,7231,1
Semaine1,8331,37
Semaine1,8353,49
Semaine1,8422,1
Semaine1,8514,0
Semaine1,9351,0
Semaine1,9600,163
Semaine1,9616,19
Semaine1,9906,137
Semaine1,75492,10
Semaine1,67333,1
Semaine1,12401,12
Semaine1,14071,13
Semaine1,14073,34
Semaine1,74553,7
Semaine1,48422,42
Semaine1,76073,31
Semaine1,45266,64
Semaine1,11101,7
Semaine1,77732,0
Semaine1,84292,5
Semaine1,11527,61
Semaine1,13405,52
Semaine1,27833,63
Semaine1,86693,0
Semaine1,86952,9
Semaine1,49632,54
Semaine1,73021,73
Semaine1,82762,19
Semaine1,85902,1
Semaine1,14102,55
Semaine1,86544,48
Semaine1,30891,66
Semaine1,17325,20
Semaine1,19325,85
Semaine1,57473,8
Semaine1,80572,0
Semaine1,19464,50
Semaine1,19491,116
Semaine1,19507,6
Semaine1,38772,17
Semaine1,25722,0
Semaine1,23102,14
Semaine1,84556,56
Semaine1,68046,117
Semaine1,25038,0
Semaine1,29144,0
Semaine1,25571,1
Semaine1,92542,31
Semaine1,30164,0
Semaine1,30184,103
Semaine1,57582,25
Semaine1,61504,6
Semaine1,67324,1
Semaine1,31544,3
Semaine1,57172,1
Semaine1,36672,0
Semaine1,72881,0
Semaine1,33801,123
Semaine1,58272,0
Semaine1,34182,46
Semaine1,37881,3
Semaine1,89152,0
Semaine1,39428,2
Semaine1,44892,0
Semaine1,45372,0
Semaine1,47645,1
Semaine1,59690,0
Semaine1,69641,63
Semaine1,73423,11
Semaine1,50901,4
Semaine1,65861,0
Semaine1,86832,0
Semaine1,55532,1
Semaine1,86031,3
Semaine1,60942,0
Semaine1,92329,129
Semaine1,61082,13
Semaine1,85211,39
Semaine1,88991,0
Semaine1,68371,0
Semaine1,75694,89
Semaine1,80991,0
Semaine1,81673,2
Semaine1,81080,1
Semaine1,84761,47
Semaine1,86930,1
Semaine1,85323,0
Semaine1,85861,0
Semaine1,93201,8
Semaine1,99411,0
Semaine1,101491,0
Semaine1,101692,2
Semaine1,102284,12
Semaine1,102531,0
